dataset,split,user,history_length,lag,item,target,negative_count,margin_with_item,margin_without_item,margin_influence,target_score_influence,rank_with_item,rank_without_item,rank_improvement
amazon-sports-and-outdoors,test,315,16,10,8559,38551,64,0.7724297046661377,0.7682501673698425,0.004179537296295166,-0.000732421875,3,3,0
amazon-sports-and-outdoors,test,315,16,11,46190,38551,64,0.7724297046661377,0.7717834115028381,0.0006462931632995605,-0.011474609375,3,3,0
amazon-sports-and-outdoors,test,315,16,12,41288,38551,64,0.7724297046661377,0.7699297666549683,0.0024999380111694336,0.002197265625,3,3,0
amazon-sports-and-outdoors,test,315,16,13,46189,38551,64,0.7724297046661377,0.8034305572509766,-0.031000852584838867,-0.027587890625,3,3,0
amazon-sports-and-outdoors,test,315,16,14,46188,38551,64,0.7724297046661377,0.7601196765899658,0.012310028076171875,0.011474609375,3,3,0
amazon-sports-and-outdoors,test,315,16,15,12306,38551,64,0.7724297046661377,0.7745512127876282,-0.0021215081214904785,0.002685546875,3,3,0
amazon-sports-and-outdoors,test,315,16,16,10587,38551,64,0.7724297046661377,0.7599730491638184,0.012456655502319336,0.011474609375,3,3,0
amazon-sports-and-outdoors,test,631,4,1,57395,46852,64,0.6269764304161072,0.36815741658210754,0.25881901383399963,0.293701171875,1,9,8
amazon-sports-and-outdoors,test,631,4,2,30072,46852,64,0.6269764304161072,0.40500378608703613,0.22197264432907104,0.225341796875,1,5,4
amazon-sports-and-outdoors,test,631,4,3,282291,46852,64,0.6269764304161072,1.0681734085083008,-0.4411969780921936,-0.51904296875,1,1,0
amazon-sports-and-outdoors,test,631,4,4,10368,46852,64,0.6269764304161072,0.6389579772949219,-0.011981546878814697,-0.00830078125,1,1,0
amazon-sports-and-outdoors,test,949,5,1,19917,91272,64,0.5591462850570679,0.49539756774902344,0.06374871730804443,0.0498046875,5,6,1
amazon-sports-and-outdoors,test,949,5,2,116846,91272,64,0.5591462850570679,0.49164697527885437,0.0674993097782135,0.05029296875,5,7,2
amazon-sports-and-outdoors,test,949,5,3,42463,91272,64,0.5591462850570679,0.5306868553161621,0.02845942974090576,0.01416015625,5,6,1
amazon-sports-and-outdoors,test,949,5,4,318433,91272,64,0.5591462850570679,0.4715592861175537,0.08758699893951416,0.17724609375,5,9,4
amazon-sports-and-outdoors,test,949,5,5,252067,91272,64,0.5591462850570679,0.6314733028411865,-0.07232701778411865,-0.078125,5,2,-3
amazon-sports-and-outdoors,test,1266,6,1,24964,60368,64,0.07542228698730469,0.17641901969909668,-0.10099673271179199,-0.097625732421875,22,15,-7
amazon-sports-and-outdoors,test,1266,6,2,60367,60368,64,0.07542228698730469,0.0309467613697052,0.04447552561759949,0.026763916015625,22,28,6
amazon-sports-and-outdoors,test,1266,6,3,36130,60368,64,0.07542228698730469,0.08767449855804443,-0.012252211570739746,-0.015781402587890625,22,21,-1
amazon-sports-and-outdoors,test,1266,6,4,25797,60368,64,0.07542228698730469,0.04547661542892456,0.029945671558380127,0.02435302734375,22,26,4
amazon-sports-and-outdoors,test,1266,6,5,60366,60368,64,0.07542228698730469,0.1495518982410431,-0.0741296112537384,-0.06939697265625,22,19,-3
amazon-sports-and-outdoors,test,1266,6,6,31872,60368,64,0.07542228698730469,-0.028104424476623535,0.10352671146392822,0.101654052734375,22,34,12
amazon-sports-and-outdoors,test,1581,4,1,195088,331018,64,-0.05227339267730713,-0.10852575302124023,0.056252360343933105,0.00830078125,41,42,1
amazon-sports-and-outdoors,test,1581,4,2,128873,331018,64,-0.05227339267730713,0.009592294692993164,-0.06186568737030029,0.00347900390625,41,34,-7
amazon-sports-and-outdoors,test,1581,4,3,17061,331018,64,-0.05227339267730713,-0.0931573286652565,0.04088393598794937,0.0333251953125,41,44,3
amazon-sports-and-outdoors,test,1581,4,4,115555,331018,64,-0.05227339267730713,0.0069429874420166016,-0.05921638011932373,-0.05255126953125,41,35,-6
amazon-sports-and-outdoors,test,1897,48,1,14795,27943,64,0.7783911228179932,0.8412766456604004,-0.06288552284240723,-0.06689453125,4,1,-3
amazon-sports-and-outdoors,test,1897,48,2,31104,27943,64,0.7783911228179932,0.9178208112716675,-0.13942968845367432,-0.1396484375,4,1,-3
amazon-sports-and-outdoors,test,1897,48,3,39147,27943,64,0.7783911228179932,0.780045747756958,-0.0016546249389648438,0.00146484375,4,4,0
amazon-sports-and-outdoors,test,1897,48,4,10852,27943,64,0.7783911228179932,0.7595128417015076,0.018878281116485596,0.0224609375,4,3,-1
amazon-sports-and-outdoors,test,1897,48,5,149550,27943,64,0.7783911228179932,0.7275915145874023,0.05079960823059082,0.05615234375,4,5,1
amazon-sports-and-outdoors,test,1897,48,6,52600,27943,64,0.7783911228179932,0.7660307884216309,0.012360334396362305,0.00341796875,4,4,0
amazon-sports-and-outdoors,test,1897,48,7,40626,27943,64,0.7783911228179932,0.7992857694625854,-0.020894646644592285,-0.0244140625,4,2,-2
amazon-sports-and-outdoors,test,1897,48,8,6659,27943,64,0.7783911228179932,0.7712459564208984,0.0071451663970947266,0.009765625,4,4,0
amazon-sports-and-outdoors,test,1897,48,9,109083,27943,64,0.7783911228179932,0.8464454412460327,-0.06805431842803955,-0.06396484375,4,2,-2
amazon-sports-and-outdoors,test,1897,48,10,303039,27943,64,0.7783911228179932,0.7405107021331787,0.03788042068481445,0.03759765625,4,4,0
amazon-sports-and-outdoors,test,1897,48,11,55221,27943,64,0.7783911228179932,0.7850261926651001,-0.006635069847106934,-0.01025390625,4,2,-2
amazon-sports-and-outdoors,test,1897,48,12,86159,27943,64,0.7783911228179932,0.821471095085144,-0.04307997226715088,-0.04150390625,4,2,-2
amazon-sports-and-outdoors,test,1897,48,13,54866,27943,64,0.7783911228179932,0.7788619995117188,-0.00047087669372558594,-0.00732421875,4,2,-2
amazon-sports-and-outdoors,test,1897,48,14,47634,27943,64,0.7783911228179932,0.7830197811126709,-0.004628658294677734,-0.009765625,4,2,-2
amazon-sports-and-outdoors,test,1897,48,15,36341,27943,64,0.7783911228179932,0.7797541618347168,-0.0013630390167236328,0.00048828125,4,2,-2
amazon-sports-and-outdoors,test,1897,48,16,253657,27943,64,0.7783911228179932,0.8165624141693115,-0.03817129135131836,-0.041015625,4,3,-1
amazon-sports-and-outdoors,test,1897,48,17,23430,27943,64,0.7783911228179932,0.7852126955986023,-0.006821572780609131,-0.0087890625,4,3,-1
amazon-sports-and-outdoors,test,1897,48,18,114478,27943,64,0.7783911228179932,0.793667197227478,-0.015276074409484863,-0.01171875,4,3,-1
amazon-sports-and-outdoors,test,1897,48,19,199693,27943,64,0.7783911228179932,0.8003329038619995,-0.021941781044006348,-0.02294921875,4,2,-2
amazon-sports-and-outdoors,test,1897,48,20,230127,27943,64,0.7783911228179932,0.7717310786247253,0.006660044193267822,-0.00146484375,4,4,0
amazon-sports-and-outdoors,test,1897,48,21,65578,27943,64,0.7783911228179932,0.7831664085388184,-0.004775285720825195,-0.00634765625,4,4,0
amazon-sports-and-outdoors,test,1897,48,22,56759,27943,64,0.7783911228179932,0.7730938196182251,0.005297303199768066,0.00244140625,4,4,0
amazon-sports-and-outdoors,test,1897,48,23,366181,27943,64,0.7783911228179932,0.7826220989227295,-0.004230976104736328,0.0009765625,4,4,0
amazon-sports-and-outdoors,test,1897,48,24,3734,27943,64,0.7783911228179932,0.7808998823165894,-0.0025087594985961914,-0.00146484375,4,4,0
amazon-sports-and-outdoors,test,1897,48,25,6772,27943,64,0.7783911228179932,0.7804654240608215,-0.002074301242828369,-0.00341796875,4,3,-1
amazon-sports-and-outdoors,test,1897,48,26,366180,27943,64,0.7783911228179932,0.7964428663253784,-0.018051743507385254,-0.013671875,4,4,0
amazon-sports-and-outdoors,test,1897,48,27,33558,27943,64,0.7783911228179932,0.7790133953094482,-0.0006222724914550781,-0.001953125,4,4,0
amazon-sports-and-outdoors,test,1897,48,28,35702,27943,64,0.7783911228179932,0.753462553024292,0.024928569793701172,0.0244140625,4,4,0
amazon-sports-and-outdoors,test,1897,48,29,61074,27943,64,0.7783911228179932,0.7825356721878052,-0.004144549369812012,-0.00390625,4,3,-1
amazon-sports-and-outdoors,test,1897,48,30,65913,27943,64,0.7783911228179932,0.7648559212684631,0.01353520154953003,0.01513671875,4,4,0
amazon-sports-and-outdoors,test,1897,48,31,346692,27943,64,0.7783911228179932,0.7792961597442627,-0.0009050369262695312,-0.00048828125,4,4,0
amazon-sports-and-outdoors,test,1897,48,32,162680,27943,64,0.7783911228179932,0.7762795090675354,0.0021116137504577637,0.001953125,4,4,0
amazon-sports-and-outdoors,test,1897,48,33,146404,27943,64,0.7783911228179932,0.7773481607437134,0.0010429620742797852,0.00146484375,4,4,0
amazon-sports-and-outdoors,test,1897,48,34,293423,27943,64,0.7783911228179932,0.7786657214164734,-0.0002745985984802246,-0.00146484375,4,3,-1
amazon-sports-and-outdoors,test,1897,48,35,122567,27943,64,0.7783911228179932,0.7813012003898621,-0.0029100775718688965,-0.00341796875,4,4,0
amazon-sports-and-outdoors,test,1897,48,36,328112,27943,64,0.7783911228179932,0.7940123081207275,-0.015621185302734375,-0.013671875,4,4,0
amazon-sports-and-outdoors,test,1897,48,37,60905,27943,64,0.7783911228179932,0.7693803310394287,0.009010791778564453,0.0078125,4,4,0
amazon-sports-and-outdoors,test,1897,48,38,29834,27943,64,0.7783911228179932,0.7756755352020264,0.002715587615966797,0.0029296875,4,4,0
amazon-sports-and-outdoors,test,1897,48,39,27939,27943,64,0.7783911228179932,0.7714292407035828,0.0069618821144104,0.00732421875,4,4,0
amazon-sports-and-outdoors,test,1897,48,40,225085,27943,64,0.7783911228179932,0.7763721942901611,0.0020189285278320312,0.0029296875,4,4,0
amazon-sports-and-outdoors,test,1897,48,41,111921,27943,64,0.7783911228179932,0.7755811214447021,0.0028100013732910156,0.0029296875,4,4,0
amazon-sports-and-outdoors,test,1897,48,42,257894,27943,64,0.7783911228179932,0.7769168019294739,0.0014743208885192871,0.001953125,4,4,0
amazon-sports-and-outdoors,test,1897,48,43,28489,27943,64,0.7783911228179932,0.7792234420776367,-0.0008323192596435547,-0.0009765625,4,4,0
amazon-sports-and-outdoors,test,1897,48,44,92397,27943,64,0.7783911228179932,0.7770217657089233,0.0013693571090698242,0.00146484375,4,4,0
amazon-sports-and-outdoors,test,1897,48,45,52394,27943,64,0.7783911228179932,0.7748538255691528,0.003537297248840332,0.00390625,4,4,0
amazon-sports-and-outdoors,test,1897,48,46,191897,27943,64,0.7783911228179932,0.7758503556251526,0.002540767192840576,0.001953125,4,4,0
amazon-sports-and-outdoors,test,1897,48,47,18535,27943,64,0.7783911228179932,0.7787948250770569,-0.0004037022590637207,-0.00048828125,4,4,0
amazon-sports-and-outdoors,test,1897,48,48,79743,27943,64,0.7783911228179932,0.7787240743637085,-0.00033295154571533203,-0.00048828125,4,4,0
amazon-sports-and-outdoors,test,2213,13,1,313779,313779,64,1.172674536705017,-0.09869781136512756,1.2713723480701447,1.20648193359375,1,42,41
amazon-sports-and-outdoors,test,2213,13,2,122742,313779,64,1.172674536705017,1.1797412633895874,-0.0070667266845703125,-0.015625,1,1,0
amazon-sports-and-outdoors,test,2213,13,3,122742,313779,64,1.172674536705017,1.1797412633895874,-0.0070667266845703125,-0.015625,1,1,0
amazon-sports-and-outdoors,test,2213,13,4,43298,313779,64,1.172674536705017,1.1966617107391357,-0.023987174034118652,-0.025390625,1,1,0
amazon-sports-and-outdoors,test,2213,13,5,43298,313779,64,1.172674536705017,1.1966617107391357,-0.023987174034118652,-0.025390625,1,1,0
amazon-sports-and-outdoors,test,2213,13,6,313778,313779,64,1.172674536705017,1.2282572984695435,-0.05558276176452637,-0.052734375,1,1,0
amazon-sports-and-outdoors,test,2213,13,7,313778,313779,64,1.172674536705017,1.2282572984695435,-0.05558276176452637,-0.052734375,1,1,0
amazon-sports-and-outdoors,test,2213,13,8,2965,313779,64,1.172674536705017,1.1780500411987305,-0.005375504493713379,-0.005859375,1,1,0
amazon-sports-and-outdoors,test,2213,13,9,2965,313779,64,1.172674536705017,1.1780500411987305,-0.005375504493713379,-0.005859375,1,1,0
amazon-sports-and-outdoors,test,2213,13,10,313777,313779,64,1.172674536705017,1.246448040008545,-0.07377350330352783,-0.060546875,1,1,0
amazon-sports-and-outdoors,test,2213,13,11,313777,313779,64,1.172674536705017,1.246448040008545,-0.07377350330352783,-0.060546875,1,1,0
amazon-sports-and-outdoors,test,2213,13,12,27173,313779,64,1.172674536705017,1.1783760786056519,-0.005701541900634766,-0.0068359375,1,1,0
amazon-sports-and-outdoors,test,2213,13,13,27173,313779,64,1.172674536705017,1.1783760786056519,-0.005701541900634766,-0.0068359375,1,1,0
amazon-sports-and-outdoors,test,2529,11,1,18990,7317,64,0.6471940279006958,0.36426132917404175,0.28293269872665405,0.28076171875,4,12,8
amazon-sports-and-outdoors,test,2529,11,2,44524,7317,64,0.6471940279006958,0.5363438725471497,0.11085015535354614,0.107177734375,4,6,2
amazon-sports-and-outdoors,test,2529,11,3,79717,7317,64,0.6471940279006958,0.6775317192077637,-0.03033769130706787,-0.03076171875,4,4,0
amazon-sports-and-outdoors,test,2529,11,4,147,7317,64,0.6471940279006958,0.6297411918640137,0.01745283603668213,0.01904296875,4,4,0
amazon-sports-and-outdoors,test,2529,11,5,13178,7317,64,0.6471940279006958,0.593869686126709,0.053324341773986816,0.0380859375,4,4,0
amazon-sports-and-outdoors,test,2529,11,6,3669,7317,64,0.6471940279006958,0.6483438014984131,-0.0011497735977172852,-0.005859375,4,4,0
amazon-sports-and-outdoors,test,2529,11,7,30636,7317,64,0.6471940279006958,0.6004229784011841,0.04677104949951172,0.03564453125,4,4,0
amazon-sports-and-outdoors,test,2529,11,8,106787,7317,64,0.6471940279006958,0.7735379934310913,-0.1263439655303955,-0.10693359375,4,3,-1
amazon-sports-and-outdoors,test,2529,11,9,106787,7317,64,0.6471940279006958,0.7735379934310913,-0.1263439655303955,-0.10693359375,4,3,-1
amazon-sports-and-outdoors,test,2529,11,10,3669,7317,64,0.6471940279006958,0.6541001796722412,-0.00690615177154541,-0.009765625,4,4,0
amazon-sports-and-outdoors,test,2529,11,11,87207,7317,64,0.6471940279006958,0.682593584060669,-0.035399556159973145,-0.04736328125,4,4,0
amazon-sports-and-outdoors,test,2846,6,1,219584,221954,64,0.2635990381240845,0.34254002571105957,-0.0789409875869751,-0.0814208984375,15,10,-5
amazon-sports-and-outdoors,test,2846,6,2,5094,221954,64,0.2635990381240845,0.21833938360214233,0.04525965452194214,0.0423583984375,15,17,2
amazon-sports-and-outdoors,test,2846,6,3,45891,221954,64,0.2635990381240845,0.28521108627319336,-0.021612048149108887,0.00341796875,15,16,1
amazon-sports-and-outdoors,test,2846,6,4,48557,221954,64,0.2635990381240845,0.17872154712677002,0.08487749099731445,0.095672607421875,15,22,7
amazon-sports-and-outdoors,test,2846,6,5,38658,221954,64,0.2635990381240845,0.2492387592792511,0.014360278844833374,0.012542724609375,15,15,0
amazon-sports-and-outdoors,test,2846,6,6,331841,221954,64,0.2635990381240845,0.36263254284858704,-0.09903350472450256,-0.1885986328125,15,12,-3
amazon-sports-and-outdoors,test,3164,5,1,255001,74534,64,0.10402661561965942,-0.22106987237930298,0.3250964879989624,0.232421875,24,53,29
amazon-sports-and-outdoors,test,3164,5,2,17272,74534,64,0.10402661561965942,0.10134565830230713,0.002680957317352295,-0.01251220703125,24,23,-1
amazon-sports-and-outdoors,test,3164,5,3,251517,74534,64,0.10402661561965942,0.12436351180076599,-0.020336896181106567,-0.01800537109375,24,22,-2
amazon-sports-and-outdoors,test,3164,5,4,112468,74534,64,0.10402661561965942,0.15128135681152344,-0.047254741191864014,-0.047210693359375,24,20,-4
amazon-sports-and-outdoors,test,3164,5,5,262771,74534,64,0.10402661561965942,0.13384950160980225,-0.029822885990142822,-0.033782958984375,24,22,-2
amazon-sports-and-outdoors,test,3478,4,1,62045,19555,64,0.7292737364768982,0.5137366056442261,0.21553713083267212,0.193115234375,3,5,2
amazon-sports-and-outdoors,test,3478,4,2,10283,19555,64,0.7292737364768982,0.9024797677993774,-0.17320603132247925,-0.12548828125,3,1,-2
amazon-sports-and-outdoors,test,3478,4,3,130567,19555,64,0.7292737364768982,0.5390777587890625,0.1901959776878357,0.1474609375,3,6,3
amazon-sports-and-outdoors,test,3478,4,4,51627,19555,64,0.7292737364768982,0.6259796023368835,0.10329413414001465,0.07763671875,3,3,0
amazon-sports-and-outdoors,test,3796,9,1,35561,133361,64,0.15767186880111694,-0.07245960831642151,0.23013147711753845,0.2055511474609375,25,41,16
amazon-sports-and-outdoors,test,3796,9,2,32736,133361,64,0.15767186880111694,0.15392619371414185,0.0037456750869750977,0.00600433349609375,25,25,0
amazon-sports-and-outdoors,test,3796,9,3,38665,133361,64,0.15767186880111694,0.17826426029205322,-0.02059239149093628,-0.01531982421875,25,25,0
amazon-sports-and-outdoors,test,3796,9,4,360549,133361,64,0.15767186880111694,0.11463284492492676,0.043039023876190186,0.0951995849609375,25,25,0
amazon-sports-and-outdoors,test,3796,9,5,192541,133361,64,0.15767186880111694,0.07763609290122986,0.08003577589988708,0.0705413818359375,25,28,3
amazon-sports-and-outdoors,test,3796,9,6,233264,133361,64,0.15767186880111694,0.27292928099632263,-0.11525741219520569,-0.1312408447265625,25,17,-8
amazon-sports-and-outdoors,test,3796,9,7,123569,133361,64,0.15767186880111694,0.21680760383605957,-0.05913573503494263,-0.0672149658203125,25,16,-9
amazon-sports-and-outdoors,test,3796,9,8,9330,133361,64,0.15767186880111694,0.24414151906967163,-0.08646965026855469,-0.0882110595703125,25,17,-8
amazon-sports-and-outdoors,test,3796,9,9,4356,133361,64,0.15767186880111694,0.13719391822814941,0.02047795057296753,0.00127410888671875,25,27,2
amazon-sports-and-outdoors,test,4110,4,1,71986,8947,64,0.15683996677398682,0.16910529136657715,-0.012265324592590332,-0.06658935546875,18,18,0
amazon-sports-and-outdoors,test,4110,4,2,127132,8947,64,0.15683996677398682,0.14164531230926514,0.01519465446472168,0.0169677734375,18,20,2
amazon-sports-and-outdoors,test,4110,4,3,27671,8947,64,0.15683996677398682,0.1179802417755127,0.03885972499847412,0.03570556640625,18,22,4
amazon-sports-and-outdoors,test,4110,4,4,107235,8947,64,0.15683996677398682,0.15120750665664673,0.005632460117340088,0.01190185546875,18,20,2
amazon-sports-and-outdoors,test,4426,4,1,14690,232501,64,0.4141325354576111,0.6885528564453125,-0.2744203209877014,-0.288818359375,10,5,-5
amazon-sports-and-outdoors,test,4426,4,2,11778,232501,64,0.4141325354576111,0.06980085372924805,0.34433168172836304,0.35382080078125,10,25,15
amazon-sports-and-outdoors,test,4426,4,3,33348,232501,64,0.4141325354576111,0.2971339225769043,0.11699861288070679,0.0860595703125,10,12,2
amazon-sports-and-outdoors,test,4426,4,4,40971,232501,64,0.4141325354576111,0.424427330493927,-0.010294795036315918,-0.0087890625,10,7,-3
amazon-sports-and-outdoors,test,4741,4,1,272287,173989,64,0.7398141622543335,0.5931313037872314,0.14668285846710205,0.0986328125,1,2,1
amazon-sports-and-outdoors,test,4741,4,2,19385,173989,64,0.7398141622543335,0.7503359317779541,-0.010521769523620605,-0.00048828125,1,2,1
amazon-sports-and-outdoors,test,4741,4,3,33270,173989,64,0.7398141622543335,0.6192235946655273,0.12059056758880615,0.11376953125,1,2,1
amazon-sports-and-outdoors,test,4741,4,4,10729,173989,64,0.7398141622543335,0.7776374816894531,-0.03782331943511963,-0.0166015625,1,1,0
amazon-sports-and-outdoors,test,5056,7,1,167798,137307,64,0.6406884789466858,0.5371201038360596,0.10356837511062622,0.039794921875,2,4,2
amazon-sports-and-outdoors,test,5056,7,2,62758,137307,64,0.6406884789466858,0.632129430770874,0.008559048175811768,-0.01416015625,2,3,1
amazon-sports-and-outdoors,test,5056,7,3,31842,137307,64,0.6406884789466858,0.6453067064285278,-0.004618227481842041,0.00341796875,2,2,0
amazon-sports-and-outdoors,test,5056,7,4,29001,137307,64,0.6406884789466858,0.6319749355316162,0.00871354341506958,0.01611328125,2,2,0
amazon-sports-and-outdoors,test,5056,7,5,234440,137307,64,0.6406884789466858,0.7443995475769043,-0.1037110686302185,-0.06689453125,2,1,-1
amazon-sports-and-outdoors,test,5056,7,6,56376,137307,64,0.6406884789466858,0.6589919328689575,-0.01830345392227173,-0.02001953125,2,1,-1
amazon-sports-and-outdoors,test,5056,7,7,45737,137307,64,0.6406884789466858,0.5416464805603027,0.09904199838638306,0.10498046875,2,4,2
amazon-sports-and-outdoors,test,5373,4,1,7399,259010,64,-0.3581693172454834,-0.3686135709285736,0.01044425368309021,0.021240234375,61,61,0
amazon-sports-and-outdoors,test,5373,4,2,25712,259010,64,-0.3581693172454834,-0.3508273959159851,-0.007341921329498291,-0.0048828125,61,60,-1
amazon-sports-and-outdoors,test,5373,4,3,256259,259010,64,-0.3581693172454834,-0.28612053394317627,-0.07204878330230713,-0.102294921875,61,58,-3
amazon-sports-and-outdoors,test,5373,4,4,209983,259010,64,-0.3581693172454834,-0.37113305926322937,0.012963742017745972,0.01025390625,61,60,-1
amazon-sports-and-outdoors,test,5688,4,1,19399,234127,64,0.22932517528533936,0.06845307350158691,0.16087210178375244,0.14923667907714844,14,28,14
amazon-sports-and-outdoors,test,5688,4,2,144603,234127,64,0.22932517528533936,0.37273916602134705,-0.1434139907360077,-0.15130043029785156,14,11,-3
amazon-sports-and-outdoors,test,5688,4,3,183456,234127,64,0.22932517528533936,0.1963517665863037,0.032973408699035645,0.000621795654296875,14,17,3
amazon-sports-and-outdoors,test,5688,4,4,110843,234127,64,0.22932517528533936,0.1994883120059967,0.02983686327934265,0.0018138885498046875,14,20,6
amazon-sports-and-outdoors,test,6003,7,1,3507,370491,64,-0.5845068693161011,-0.5746521949768066,-0.009854674339294434,-0.02490234375,62,62,0
amazon-sports-and-outdoors,test,6003,7,2,370490,370491,64,-0.5845068693161011,-0.559333860874176,-0.02517300844192505,-0.01708984375,62,62,0
amazon-sports-and-outdoors,test,6003,7,3,57207,370491,64,-0.5845068693161011,-0.5813518166542053,-0.003155052661895752,-0.00830078125,62,62,0
amazon-sports-and-outdoors,test,6003,7,4,14792,370491,64,-0.5845068693161011,-0.579363226890564,-0.005143642425537109,-0.00439453125,62,62,0
amazon-sports-and-outdoors,test,6003,7,5,2653,370491,64,-0.5845068693161011,-0.5885645747184753,0.004057705402374268,0.00390625,62,62,0
amazon-sports-and-outdoors,test,6003,7,6,9891,370491,64,-0.5845068693161011,-0.574055552482605,-0.010451316833496094,-0.0107421875,62,62,0
amazon-sports-and-outdoors,test,6003,7,7,370489,370491,64,-0.5845068693161011,-0.603108823299408,0.018601953983306885,0.02685546875,62,62,0
amazon-sports-and-outdoors,test,6321,9,1,3576,13393,64,0.9243741035461426,1.0005888938903809,-0.07621479034423828,-0.07421875,1,1,0
amazon-sports-and-outdoors,test,6321,9,2,39352,13393,64,0.9243741035461426,0.854473888874054,0.06990021467208862,0.07763671875,1,2,1
amazon-sports-and-outdoors,test,6321,9,3,8656,13393,64,0.9243741035461426,0.8018802404403687,0.12249386310577393,0.12060546875,1,1,0
amazon-sports-and-outdoors,test,6321,9,4,300480,13393,64,0.9243741035461426,0.8253666162490845,0.0990074872970581,0.10546875,1,3,2
amazon-sports-and-outdoors,test,6321,9,5,91109,13393,64,0.9243741035461426,0.918952465057373,0.005421638488769531,-0.00537109375,1,1,0
amazon-sports-and-outdoors,test,6321,9,6,60902,13393,64,0.9243741035461426,0.887802004814148,0.03657209873199463,0.02880859375,1,1,0
amazon-sports-and-outdoors,test,6321,9,7,69330,13393,64,0.9243741035461426,0.9058789014816284,0.01849520206451416,0.03076171875,1,1,0
amazon-sports-and-outdoors,test,6321,9,8,90492,13393,64,0.9243741035461426,1.0467529296875,-0.12237882614135742,-0.12451171875,1,1,0
amazon-sports-and-outdoors,test,6321,9,9,67052,13393,64,0.9243741035461426,0.9319652318954468,-0.007591128349304199,-0.0146484375,1,1,0
amazon-sports-and-outdoors,test,6637,7,1,49479,209,64,0.8070492744445801,0.7044707536697388,0.10257852077484131,0.0751953125,1,1,0
amazon-sports-and-outdoors,test,6637,7,2,106690,209,64,0.8070492744445801,0.8372181057929993,-0.03016883134841919,-0.0185546875,1,1,0
amazon-sports-and-outdoors,test,6637,7,3,57817,209,64,0.8070492744445801,0.7770662307739258,0.029983043670654297,0.02490234375,1,1,0
amazon-sports-and-outdoors,test,6637,7,4,343218,209,64,0.8070492744445801,0.9303867220878601,-0.12333744764328003,-0.123046875,1,1,0
amazon-sports-and-outdoors,test,6637,7,5,80374,209,64,0.8070492744445801,0.7479972839355469,0.0590519905090332,0.0615234375,1,1,0
amazon-sports-and-outdoors,test,6637,7,6,1203,209,64,0.8070492744445801,0.694579005241394,0.11247026920318604,0.0869140625,1,1,0
amazon-sports-and-outdoors,test,6637,7,7,263847,209,64,0.8070492744445801,0.9384918212890625,-0.13144254684448242,-0.103515625,1,1,0
amazon-sports-and-outdoors,test,6951,4,1,41598,120875,64,0.28315114974975586,0.395710825920105,-0.11255967617034912,-0.12750244140625,8,7,-1
amazon-sports-and-outdoors,test,6951,4,2,21819,120875,64,0.28315114974975586,0.2880958318710327,-0.0049446821212768555,-0.00531005859375,8,6,-2
amazon-sports-and-outdoors,test,6951,4,3,95734,120875,64,0.28315114974975586,0.2218872308731079,0.06126391887664795,0.06142425537109375,8,11,3
amazon-sports-and-outdoors,test,6951,4,4,10245,120875,64,0.28315114974975586,0.257709264755249,0.025441884994506836,0.017364501953125,8,8,0
amazon-sports-and-outdoors,test,7266,4,1,185184,171183,64,0.40238630771636963,-0.1703907996416092,0.5727771073579788,0.533447265625,8,46,38
