dataset,split,user,history_length,old_count,old_fraction,old_item_auc,old_preference_proxy_auc,preference_minus_item_auc,recent_margin,full_margin,full_minus_recent_margin,low_alignment_old_fraction,low_alignment_old_cluster_excess
amazon-sports-and-outdoors,valid,122411,22,12,0.5454545454545454,1.0,0.8,-0.19999999999999996,0.779207706451416,1.878209114074707,1.099001407623291,0.18181818181818182,-0.025
amazon-sports-and-outdoors,valid,123118,25,15,0.6,0.75,0.85,0.09999999999999998,3.6125030517578125,3.0820553302764893,-0.5304477214813232,0.16,-0.0625
amazon-sports-and-outdoors,valid,129670,12,2,0.16666666666666666,0.95,0.275,-0.6749999999999999,0.252626895904541,0.4530773162841797,0.20045042037963867,0.0,nan
amazon-sports-and-outdoors,valid,132910,12,2,0.16666666666666666,1.0,0.425,-0.575,2.3859944343566895,3.924276351928711,1.5382819175720215,0.0,nan
amazon-sports-and-outdoors,valid,134642,26,16,0.6153846153846154,0.9,0.65,-0.25,2.515493154525757,2.6507129669189453,0.13521981239318848,0.4230769230769231,0.02272727272727273
amazon-sports-and-outdoors,valid,136389,14,4,0.2857142857142857,0.05,0.375,0.325,-1.65464186668396,-2.109038829803467,-0.45439696311950684,0.21428571428571427,-0.09999999999999999
amazon-sports-and-outdoors,valid,136569,15,5,0.3333333333333333,0.3,0.4,0.10000000000000003,0.19649076461791992,0.15827059745788574,-0.03822016716003418,0.06666666666666667,0.0
amazon-sports-and-outdoors,valid,137136,42,32,0.7619047619047619,0.75,0.875,0.125,0.6757423877716064,1.5125024318695068,0.8367600440979004,0.21428571428571427,0.0611111111111111
amazon-sports-and-outdoors,valid,137794,14,4,0.2857142857142857,1.0,0.25,-0.75,1.2508339881896973,1.3093512058258057,0.0585172176361084,0.21428571428571427,0.0
amazon-sports-and-outdoors,valid,142353,11,1,0.09090909090909091,0.55,0.4,-0.15000000000000002,2.6980767250061035,2.534620761871338,-0.16345596313476562,0.09090909090909091,-0.05
amazon-sports-and-outdoors,valid,146960,26,16,0.6153846153846154,0.45,0.3,-0.15000000000000002,0.16364407539367676,0.14379453659057617,-0.019849538803100586,0.23076923076923078,-0.025000000000000005
amazon-sports-and-outdoors,valid,150926,15,5,0.3333333333333333,0.6,0.225,-0.375,1.453141212463379,1.2850093841552734,-0.16813182830810547,0.26666666666666666,0.0
amazon-sports-and-outdoors,valid,151028,14,4,0.2857142857142857,0.95,0.8,-0.1499999999999999,1.403658390045166,1.5266647338867188,0.12300634384155273,0.14285714285714285,-0.075
amazon-sports-and-outdoors,valid,151481,14,4,0.2857142857142857,0.75,0.35,-0.4,2.286508083343506,2.1624953746795654,-0.12401270866394043,0.14285714285714285,-0.07500000000000001
amazon-sports-and-outdoors,valid,153770,12,2,0.16666666666666666,0.0,0.875,0.875,-2.8874616622924805,-3.1974899768829346,-0.3100283145904541,0.16666666666666666,0.275
amazon-sports-and-outdoors,valid,157384,14,4,0.2857142857142857,0.8,0.4,-0.4,2.7721445560455322,2.5477640628814697,-0.2243804931640625,0.14285714285714285,-0.025
amazon-sports-and-outdoors,valid,159745,31,21,0.6774193548387096,0.35,0.5,0.15000000000000002,1.016244649887085,0.5235915184020996,-0.49265313148498535,0.3548387096774194,-0.0409090909090909
amazon-sports-and-outdoors,valid,164953,13,3,0.23076923076923078,0.9,0.5,-0.4,2.6781888008117676,2.586805820465088,-0.09138298034667969,0.07692307692307693,-0.3
amazon-sports-and-outdoors,valid,168277,15,5,0.3333333333333333,0.95,0.875,-0.07499999999999996,1.6106994152069092,1.8021178245544434,0.19141840934753418,0.13333333333333333,0.425
amazon-sports-and-outdoors,valid,170197,11,1,0.09090909090909091,0.7,0.4,-0.29999999999999993,0.6355624198913574,0.6802613735198975,0.04469895362854004,0.09090909090909091,0.0
amazon-sports-and-outdoors,valid,172534,11,1,0.09090909090909091,0.25,0.475,0.22499999999999998,0.11515116691589355,-0.02766704559326172,-0.14281821250915527,0.09090909090909091,-0.05
amazon-sports-and-outdoors,valid,173511,13,3,0.23076923076923078,0.95,0.45,-0.49999999999999994,3.3189258575439453,3.0206172466278076,-0.2983086109161377,0.07692307692307693,-0.1
amazon-sports-and-outdoors,valid,179957,15,5,0.3333333333333333,0.2,0.375,0.175,2.6513161659240723,1.9396095275878906,-0.7117066383361816,0.2,-0.03333333333333333
amazon-sports-and-outdoors,valid,181919,16,6,0.375,1.0,1.0,0.0,4.000149726867676,4.0257744789123535,0.025624752044677734,0.125,-0.1
amazon-sports-and-outdoors,valid,187291,11,1,0.09090909090909091,0.1,0.5,0.4,-1.6652319431304932,-1.7579846382141113,-0.09275269508361816,0.09090909090909091,-0.15
amazon-sports-and-outdoors,valid,189938,14,4,0.2857142857142857,0.75,0.825,0.07499999999999996,1.1943950653076172,1.4702033996582031,0.27580833435058594,0.07142857142857142,0.0
amazon-sports-and-outdoors,valid,193390,18,8,0.4444444444444444,0.85,0.95,0.09999999999999998,2.085641860961914,2.2385921478271484,0.15295028686523438,0.16666666666666666,0.25
amazon-sports-and-outdoors,valid,199502,19,9,0.47368421052631576,0.95,0.425,-0.5249999999999999,0.3910200595855713,0.7048513889312744,0.3138313293457031,0.15789473684210525,-0.26666666666666666
amazon-sports-and-outdoors,valid,206854,14,4,0.2857142857142857,0.3,0.9,0.6000000000000001,-1.0966861248016357,-0.9999934434890747,0.09669268131256104,0.07142857142857142,0.95
amazon-sports-and-outdoors,valid,209524,58,48,0.8275862068965517,0.6,0.875,0.275,1.4506422281265259,0.8159780502319336,-0.6346641778945923,0.3103448275862069,-0.07500000000000002
amazon-sports-and-outdoors,valid,209549,14,4,0.2857142857142857,0.9,0.9,0.0,1.1231052875518799,1.3708109855651855,0.24770569801330566,0.07142857142857142,0.0
amazon-sports-and-outdoors,valid,211212,27,17,0.6296296296296297,0.85,0.525,-0.32499999999999996,1.930370807647705,1.6782898902893066,-0.25208091735839844,0.37037037037037035,0.07499999999999998
amazon-sports-and-outdoors,valid,213164,27,17,0.6296296296296297,0.6,0.75,0.15000000000000002,0.3824894428253174,-0.08816123008728027,-0.47065067291259766,0.3333333333333333,-0.03888888888888889
amazon-sports-and-outdoors,valid,219673,37,27,0.7297297297297297,1.0,0.75,-0.25,0.6667470932006836,1.702348232269287,1.0356011390686035,0.35135135135135137,-0.06153846153846155
amazon-sports-and-outdoors,valid,220845,33,23,0.696969696969697,1.0,1.0,0.0,2.4627790451049805,2.8651044368743896,0.4023253917694092,0.21212121212121213,0.39285714285714285
amazon-sports-and-outdoors,valid,225792,17,7,0.4117647058823529,0.9,0.425,-0.47500000000000003,1.985870599746704,2.598703145980835,0.6128325462341309,0.23529411764705882,-0.05
amazon-sports-and-outdoors,valid,230573,26,16,0.6153846153846154,0.0,0.225,0.225,-1.954771876335144,-2.744584083557129,-0.7898122072219849,0.5384615384615384,-0.03571428571428571
amazon-sports-and-outdoors,valid,232434,17,7,0.4117647058823529,0.7,0.5,-0.19999999999999996,1.4292011260986328,1.5102074146270752,0.08100628852844238,0.058823529411764705,-0.15
amazon-sports-and-outdoors,valid,234146,47,37,0.7872340425531915,1.0,0.95,-0.050000000000000044,0.6802213191986084,0.6767444610595703,-0.003476858139038086,0.44680851063829785,-0.05
amazon-sports-and-outdoors,valid,235743,12,2,0.16666666666666666,0.9,0.45,-0.45,-1.0119560956954956,-0.5858417749404907,0.4261143207550049,0.0,nan
amazon-sports-and-outdoors,valid,235843,14,4,0.2857142857142857,0.8,0.775,-0.025000000000000022,3.738421678543091,3.471038341522217,-0.267383337020874,0.07142857142857142,-0.05
amazon-sports-and-outdoors,valid,237007,47,37,0.7872340425531915,0.95,0.1,-0.85,0.448075532913208,0.3153526782989502,-0.1327228546142578,0.2553191489361702,-0.029166666666666664
amazon-sports-and-outdoors,valid,240453,14,4,0.2857142857142857,0.65,0.425,-0.22500000000000003,1.2646002769470215,1.3159010410308838,0.051300764083862305,0.07142857142857142,-0.05
amazon-sports-and-outdoors,valid,241040,18,8,0.4444444444444444,0.95,0.225,-0.725,6.605503559112549,5.175590991973877,-1.4299125671386719,0.3333333333333333,-0.049999999999999996
amazon-sports-and-outdoors,valid,247282,11,1,0.09090909090909091,0.35,0.475,0.125,0.6322622299194336,0.5116546154022217,-0.12060761451721191,0.09090909090909091,-0.25
amazon-sports-and-outdoors,valid,250189,14,4,0.2857142857142857,0.4,0.425,0.024999999999999967,1.6505403518676758,1.2188725471496582,-0.4316678047180176,0.21428571428571427,0.0
amazon-sports-and-outdoors,valid,251173,13,3,0.23076923076923078,0.95,0.5,-0.44999999999999996,2.9797258377075195,3.0627872943878174,0.08306145668029785,0.0,nan
amazon-sports-and-outdoors,valid,251933,24,14,0.5833333333333334,0.95,1.0,0.050000000000000044,1.598783016204834,2.232598304748535,0.6338152885437012,0.125,-0.08333333333333333
amazon-sports-and-outdoors,valid,251942,16,6,0.375,0.6,0.875,0.275,-0.18741345405578613,-0.37875890731811523,-0.1913454532623291,0.0625,-0.1
amazon-sports-and-outdoors,valid,255900,19,9,0.47368421052631576,0.75,0.3,-0.45,-0.1957395076751709,0.4618492126464844,0.6575887203216553,0.3157894736842105,-0.09999999999999999
amazon-sports-and-outdoors,valid,256493,11,1,0.09090909090909091,0.55,0.375,-0.17500000000000004,2.1363704204559326,2.0543529987335205,-0.08201742172241211,0.09090909090909091,0.0
amazon-sports-and-outdoors,valid,257833,15,5,0.3333333333333333,0.15,0.875,0.725,0.6651439666748047,0.3122892379760742,-0.35285472869873047,0.26666666666666666,0.5625
amazon-sports-and-outdoors,valid,264950,47,37,0.7872340425531915,0.1,0.925,0.8250000000000001,-0.1299448013305664,-0.3166313171386719,-0.18668651580810547,0.425531914893617,-0.0375
amazon-sports-and-outdoors,valid,266165,15,5,0.3333333333333333,0.2,0.3,0.09999999999999998,0.546069860458374,0.259021520614624,-0.28704833984375,0.2,-0.016666666666666666
amazon-sports-and-outdoors,valid,269605,11,1,0.09090909090909091,0.6,0.45,-0.14999999999999997,0.5996410846710205,0.6186835765838623,0.019042491912841797,0.0,nan
amazon-sports-and-outdoors,valid,270186,24,14,0.5833333333333334,0.75,0.275,-0.475,3.4095077514648438,2.8319194316864014,-0.5775883197784424,0.16666666666666666,-0.1
amazon-sports-and-outdoors,valid,274429,11,1,0.09090909090909091,0.9,0.5,-0.4,2.384765625,2.337437629699707,-0.04732799530029297,0.0,nan
amazon-sports-and-outdoors,valid,277613,11,1,0.09090909090909091,0.85,0.5,-0.35,2.7010722160339355,2.681776523590088,-0.019295692443847656,0.09090909090909091,-0.05
amazon-sports-and-outdoors,valid,278242,12,2,0.16666666666666666,0.3,0.95,0.6499999999999999,-0.32114219665527344,-0.46335625648498535,-0.14221405982971191,0.16666666666666666,0.32499999999999996
amazon-sports-and-outdoors,valid,278460,17,7,0.4117647058823529,0.3,0.225,-0.07499999999999998,0.751060962677002,0.6827256679534912,-0.06833529472351074,0.4117647058823529,-0.0071428571428571435
amazon-sports-and-outdoors,valid,279490,13,3,0.23076923076923078,0.55,0.4,-0.15000000000000002,0.12282609939575195,0.3381538391113281,0.21532773971557617,0.07692307692307693,-0.1
amazon-sports-and-outdoors,valid,279926,62,52,0.8387096774193549,0.65,0.825,0.17499999999999993,-0.48743152618408203,-1.1869926452636719,-0.6995611190795898,0.4838709677419355,-0.13499999999999995
amazon-sports-and-outdoors,valid,280413,16,6,0.375,1.0,0.8,-0.19999999999999996,1.0274474620819092,1.3433301448822021,0.31588268280029297,0.125,0.3
amazon-sports-and-outdoors,valid,286414,11,1,0.09090909090909091,0.85,0.45,-0.39999999999999997,-0.25312983989715576,-0.1463932991027832,0.10673654079437256,0.0,nan
amazon-sports-and-outdoors,valid,290529,11,1,0.09090909090909091,0.35,0.5,0.15000000000000002,-0.21494340896606445,-0.27216243743896484,-0.05721902847290039,0.09090909090909091,-0.05
amazon-sports-and-outdoors,valid,294597,12,2,0.16666666666666666,0.3,0.425,0.125,0.7614426612854004,0.6494698524475098,-0.11197280883789062,0.08333333333333333,-0.1
amazon-sports-and-outdoors,valid,295174,15,5,0.3333333333333333,1.0,0.975,-0.025000000000000022,0.25827836990356445,1.2020764350891113,0.9437980651855469,0.06666666666666667,-0.1
amazon-sports-and-outdoors,valid,297009,13,3,0.23076923076923078,0.95,0.825,-0.125,2.068072557449341,2.044520854949951,-0.02355170249938965,0.07692307692307693,0.85
amazon-sports-and-outdoors,valid,305228,11,1,0.09090909090909091,0.85,0.35,-0.5,2.9828407764434814,2.9133617877960205,-0.06947898864746094,0.09090909090909091,-0.05
amazon-sports-and-outdoors,valid,310237,36,26,0.7222222222222222,0.95,0.825,-0.125,2.25883150100708,2.9247243404388428,0.6658928394317627,0.19444444444444445,-0.021428571428571432
amazon-sports-and-outdoors,valid,310644,12,2,0.16666666666666666,0.45,0.45,0.0,0.18537235260009766,0.11806011199951172,-0.06731224060058594,0.0,nan
amazon-sports-and-outdoors,valid,313866,15,5,0.3333333333333333,0.9,0.45,-0.45,2.1807971000671387,1.8612830638885498,-0.31951403617858887,0.2,-0.03333333333333333
amazon-sports-and-outdoors,valid,314055,11,1,0.09090909090909091,0.0,0.5,0.5,-0.9499266147613525,-1.16340970993042,-0.21348309516906738,0.09090909090909091,-0.35
amazon-sports-and-outdoors,valid,314631,11,1,0.09090909090909091,0.45,0.475,0.024999999999999967,-0.19247770309448242,-0.223738431930542,-0.03126072883605957,0.09090909090909091,-0.05
amazon-sports-and-outdoors,valid,317867,17,7,0.4117647058823529,0.95,0.975,0.025000000000000022,-0.005331993103027344,1.830505132675171,1.8358371257781982,0.058823529411764705,0.0
amazon-sports-and-outdoors,valid,325395,13,3,0.23076923076923078,0.95,0.4,-0.5499999999999999,2.3542702198028564,2.391615390777588,0.037345170974731445,0.15384615384615385,-0.075
amazon-sports-and-outdoors,valid,328380,14,4,0.2857142857142857,1.0,0.9,-0.09999999999999998,3.042675256729126,3.2792868614196777,0.23661160469055176,0.07142857142857142,0.0
amazon-sports-and-outdoors,valid,329891,12,2,0.16666666666666666,0.15,0.425,0.275,-0.8706364631652832,-0.9070531129837036,-0.03641664981842041,0.08333333333333333,-0.05
amazon-sports-and-outdoors,valid,330156,25,15,0.6,0.6,0.725,0.125,-0.12143588066101074,-0.2555537223815918,-0.13411784172058105,0.16,0.024999999999999988
amazon-sports-and-outdoors,valid,334687,23,13,0.5652173913043478,0.95,0.975,0.025000000000000022,5.671579360961914,4.003766059875488,-1.6678133010864258,0.17391304347826086,-0.125
amazon-sports-and-outdoors,valid,337766,22,12,0.5454545454545454,0.95,1.0,0.050000000000000044,1.2947978973388672,2.8491311073303223,1.554333209991455,0.22727272727272727,-0.01
amazon-sports-and-outdoors,valid,339322,21,11,0.5238095238095238,0.55,0.85,0.29999999999999993,2.173011302947998,1.772416114807129,-0.40059518814086914,0.14285714285714285,-0.016666666666666666
amazon-sports-and-outdoors,valid,342110,14,4,0.2857142857142857,0.6,0.35,-0.25,1.3200490474700928,0.8294839859008789,-0.49056506156921387,0.21428571428571427,0.0
amazon-sports-and-outdoors,valid,346390,21,11,0.5238095238095238,0.95,1.0,0.050000000000000044,3.0418317317962646,2.7786450386047363,-0.2631866931915283,0.23809523809523808,-0.1
amazon-sports-and-outdoors,valid,350370,16,6,0.375,0.5,0.925,0.42500000000000004,-1.5197741985321045,-1.6223162412643433,-0.10254204273223877,0.25,-0.037500000000000006
amazon-sports-and-outdoors,valid,350810,20,10,0.5,0.95,0.9,-0.04999999999999993,2.026850700378418,2.190624713897705,0.1637740135192871,0.0,nan
amazon-sports-and-outdoors,valid,354328,11,1,0.09090909090909091,0.15,0.35,0.19999999999999998,4.603377819061279,4.160421848297119,-0.44295597076416016,0.0,nan
amazon-sports-and-outdoors,valid,354375,11,1,0.09090909090909091,0.65,0.5,-0.15000000000000002,1.1224174499511719,1.0804747343063354,-0.041942715644836426,0.0,nan
amazon-sports-and-outdoors,valid,354766,75,65,0.8666666666666667,0.95,0.9,-0.04999999999999993,2.186380386352539,2.394003391265869,0.20762300491333008,0.13333333333333333,-0.034999999999999996
amazon-sports-and-outdoors,valid,355678,15,5,0.3333333333333333,0.8,0.775,-0.025000000000000022,1.5271039009094238,1.4593064785003662,-0.06779742240905762,0.26666666666666666,0.09999999999999998
amazon-sports-and-outdoors,valid,359149,18,8,0.4444444444444444,0.15,0.825,0.6749999999999999,-0.618039608001709,-1.3728103637695312,-0.7547707557678223,0.2777777777777778,-0.06999999999999999
amazon-sports-and-outdoors,valid,363368,14,4,0.2857142857142857,1.0,0.75,-0.25,0.8373088836669922,1.6360948085784912,0.798785924911499,0.07142857142857142,-0.2
amazon-sports-and-outdoors,valid,367648,13,3,0.23076923076923078,1.0,1.0,0.0,4.676393032073975,5.2582221031188965,0.5818290710449219,0.0,nan
amazon-sports-and-outdoors,valid,368089,32,22,0.6875,0.5,0.85,0.35,-0.19148564338684082,-0.36647701263427734,-0.17499136924743652,0.15625,-0.019999999999999997
amazon-sports-and-outdoors,valid,369121,17,7,0.4117647058823529,0.75,0.275,-0.475,1.7991421222686768,1.2905917167663574,-0.5085504055023193,0.35294117647058826,0.0
amazon-sports-and-outdoors,valid,369908,18,8,0.4444444444444444,0.35,0.9,0.55,1.0132421255111694,0.8727765083312988,-0.1404656171798706,0.2222222222222222,0.02500000000000001
amazon-sports-and-outdoors,valid,375512,14,4,0.2857142857142857,0.7,0.925,0.2250000000000001,-0.7518224716186523,-0.46312499046325684,0.2886974811553955,0.14285714285714285,0.35000000000000003
amazon-sports-and-outdoors,valid,376126,18,8,0.4444444444444444,1.0,0.7,-0.30000000000000004,0.899734377861023,1.271601915359497,0.3718675374984741,0.2222222222222222,-0.05
amazon-sports-and-outdoors,valid,377392,16,6,0.375,0.95,0.25,-0.7,0.5976674556732178,0.9977138042449951,0.40004634857177734,0.25,-0.0125
amazon-sports-and-outdoors,valid,378787,27,17,0.6296296296296297,0.95,0.55,-0.3999999999999999,-0.43630194664001465,0.4029123783111572,0.8392143249511719,0.25925925925925924,-0.06428571428571428
amazon-sports-and-outdoors,valid,385302,31,21,0.6774193548387096,0.1,0.575,0.475,-1.2935407161712646,-1.1580169200897217,0.13552379608154297,0.3225806451612903,-0.095
amazon-sports-and-outdoors,valid,391130,18,8,0.4444444444444444,0.8,0.875,0.07499999999999996,0.8208727836608887,0.3603506088256836,-0.4605221748352051,0.16666666666666666,0.48333333333333334
amazon-sports-and-outdoors,valid,392163,15,5,0.3333333333333333,0.7,0.4,-0.29999999999999993,2.5773682594299316,2.0836002826690674,-0.49376797676086426,0.26666666666666666,-0.07500000000000001
amazon-sports-and-outdoors,valid,395321,14,4,0.2857142857142857,0.9,0.825,-0.07500000000000007,0.8350100517272949,0.837738037109375,0.002727985382080078,0.07142857142857142,-0.2
amazon-sports-and-outdoors,valid,405079,50,40,0.8,0.2,0.275,0.07500000000000001,-1.2781202793121338,-1.146285057067871,0.1318352222442627,0.38,-0.042105263157894736
amazon-sports-and-outdoors,valid,405556,12,2,0.16666666666666666,0.7,0.375,-0.32499999999999996,0.26839470863342285,0.3365931510925293,0.06819844245910645,0.08333333333333333,-0.05
amazon-sports-and-outdoors,valid,411317,15,5,0.3333333333333333,0.9,0.275,-0.625,2.0009052753448486,2.168429136276245,0.16752386093139648,0.2,0.0
amazon-sports-and-outdoors,valid,414904,13,3,0.23076923076923078,0.25,0.925,0.675,-0.7316615581512451,-0.8332164287567139,-0.10155487060546875,0.07692307692307693,0.9
amazon-sports-and-outdoors,valid,417220,100,90,0.9,0.75,0.475,-0.275,1.3676438331604004,1.0189528465270996,-0.3486909866333008,0.61,-0.02213114754098361
amazon-sports-and-outdoors,valid,418604,15,5,0.3333333333333333,0.2,0.325,0.125,-1.0585705041885376,-1.0165276527404785,0.04204285144805908,0.13333333333333333,-0.075
amazon-sports-and-outdoors,valid,427717,52,42,0.8076923076923077,0.95,0.725,-0.22499999999999998,1.5441179275512695,1.9395079612731934,0.39539003372192383,0.11538461538461539,-0.075
amazon-sports-and-outdoors,valid,431318,23,13,0.5652173913043478,0.4,0.925,0.525,-0.3344264030456543,-0.7177562713623047,-0.3833298683166504,0.2608695652173913,0.3333333333333333
amazon-sports-and-outdoors,valid,431370,11,1,0.09090909090909091,0.7,0.45,-0.24999999999999994,0.6461927890777588,0.7021703720092773,0.055977582931518555,0.09090909090909091,-0.05
amazon-sports-and-outdoors,valid,431630,14,4,0.2857142857142857,0.85,0.925,0.07500000000000007,2.49479341506958,2.6127145290374756,0.11792111396789551,0.14285714285714285,-0.1
