dataset,split,user,history_length,lag,item,target,raw_cosine,random_cosine,excess_cosine,raw_cluster_match,random_cluster_match,excess_cluster_match,matching_widened_bins
amazon-toys-and-games,valid,722,25,17,14218,101057,0.19408996403217316,0.08500625193119049,0.10908371210098267,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,722,25,18,202749,101057,0.08900982141494751,0.09925691038370132,-0.010247088968753815,0.0,0.0,0.0,0
amazon-toys-and-games,valid,722,25,19,222186,101057,0.13853657245635986,0.0819072425365448,0.056629329919815063,0.0,0.0,0.0,0
amazon-toys-and-games,valid,722,25,20,224438,101057,0.1058734729886055,0.09746354073286057,0.008409932255744934,0.0,0.0,0.0,0
amazon-toys-and-games,valid,722,25,21,45435,101057,0.07332903146743774,0.11391929537057877,-0.04059026390314102,0.0,0.0,0.0,0
amazon-toys-and-games,valid,722,25,22,26271,101057,0.06633852422237396,0.1015230193734169,-0.03518449515104294,0.0,0.0,0.0,0
amazon-toys-and-games,valid,722,25,23,43665,101057,0.17317885160446167,0.09629608690738678,0.07688276469707489,0.0,0.0,0.0,0
amazon-toys-and-games,valid,722,25,24,2747,101057,0.08372998237609863,0.12395322322845459,-0.04022324085235596,0.0,0.0,0.0,0
amazon-toys-and-games,valid,722,25,25,6162,101057,0.16414587199687958,0.09369510412216187,0.07045076787471771,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,1764,4,1,95520,139565,0.14283576607704163,0.1266971081495285,0.016138657927513123,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,1764,4,2,17855,139565,0.1282341033220291,0.10817036777734756,0.02006373554468155,0.0,0.0,0.0,0
amazon-toys-and-games,valid,1764,4,3,45646,139565,0.164728581905365,0.13589118421077728,0.028837397694587708,0.0,0.0,0.0,0
amazon-toys-and-games,valid,1764,4,4,117373,139565,0.07279854267835617,0.1025632843375206,-0.02976474165916443,0.0,0.0,0.0,0
amazon-toys-and-games,valid,2311,6,1,102558,174755,0.5588277578353882,0.12542298436164856,0.4334047734737396,0.0,0.0,0.0,0
amazon-toys-and-games,valid,2311,6,2,76412,174755,0.11691528558731079,0.16645842790603638,-0.049543142318725586,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,2311,6,3,6525,174755,0.111538827419281,0.11263692378997803,-0.0010980963706970215,0.0,0.0,0.0,0
amazon-toys-and-games,valid,2311,6,4,188515,174755,0.2903556227684021,0.12495932728052139,0.1653962954878807,1.0,0.0,1.0,0
amazon-toys-and-games,valid,2311,6,5,156527,174755,0.2397766411304474,0.1164611205458641,0.12331552058458328,1.0,0.1,0.9,0
amazon-toys-and-games,valid,2311,6,6,188453,174755,0.1909348964691162,0.12679941952228546,0.06413547694683075,1.0,0.1,0.9,0
amazon-toys-and-games,valid,2318,3,1,197783,4470,0.22302469611167908,0.1695915013551712,0.053433194756507874,0.0,0.0,0.0,0
amazon-toys-and-games,valid,2318,3,2,19315,4470,0.14573588967323303,0.1781921088695526,-0.03245621919631958,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,2318,3,3,24518,4470,0.0827152356505394,0.1782519817352295,-0.0955367460846901,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,2377,6,1,43074,208119,0.1064540445804596,0.13025595247745514,-0.023801907896995544,1.0,0.0,1.0,0
amazon-toys-and-games,valid,2377,6,2,22091,208119,0.12669377028942108,0.15319176018238068,-0.026497989892959595,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,2377,6,3,43847,208119,0.14475345611572266,0.15389952063560486,-0.009146064519882202,1.0,0.1,0.9,0
amazon-toys-and-games,valid,2377,6,4,16919,208119,0.12431497871875763,0.1260266900062561,-0.0017117112874984741,0.0,0.0,0.0,0
amazon-toys-and-games,valid,2377,6,5,13627,208119,0.11281801015138626,0.1284489929676056,-0.01563098281621933,0.0,0.0,0.0,0
amazon-toys-and-games,valid,2377,6,6,246184,208119,0.11679713428020477,0.14002175629138947,-0.023224622011184692,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,2714,5,1,62575,108049,0.1846771538257599,0.1711300164461136,0.013547137379646301,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,2714,5,2,59714,108049,0.06585700809955597,0.14583773910999298,-0.07998073101043701,0.0,0.0,0.0,0
amazon-toys-and-games,valid,2714,5,3,19766,108049,0.2385404407978058,0.17592452466487885,0.06261591613292694,0.0,0.0,0.0,0
amazon-toys-and-games,valid,2714,5,4,16003,108049,0.3531497120857239,0.1739046275615692,0.17924508452415466,0.0,0.0,0.0,0
amazon-toys-and-games,valid,2714,5,5,285875,108049,0.3102599084377289,0.15184900164604187,0.158410906791687,0.0,0.0,0.0,0
amazon-toys-and-games,valid,2944,3,1,133000,58071,0.681719958782196,0.09786361455917358,0.5838563442230225,1.0,0.05,0.95,0
amazon-toys-and-games,valid,2944,3,2,91423,58071,0.21559402346611023,0.10520229488611221,0.11039172857999802,1.0,0.0,1.0,0
amazon-toys-and-games,valid,2944,3,3,162417,58071,0.26944902539253235,0.08729733526706696,0.1821516901254654,1.0,0.0,1.0,0
amazon-toys-and-games,valid,3057,5,1,19723,54925,0.24295198917388916,0.08041845262050629,0.16253353655338287,1.0,0.0,1.0,0
amazon-toys-and-games,valid,3057,5,2,135656,54925,0.4248390197753906,0.06690774112939835,0.3579312786459923,1.0,0.15,0.85,0
amazon-toys-and-games,valid,3057,5,3,201083,54925,0.07629358768463135,0.07821942120790482,-0.001925833523273468,1.0,0.1,0.9,0
amazon-toys-and-games,valid,3057,5,4,65563,54925,0.14041763544082642,0.05932261422276497,0.08109502121806145,1.0,0.0,1.0,0
amazon-toys-and-games,valid,3057,5,5,168686,54925,0.05042010545730591,0.06410525739192963,-0.013685151934623718,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,3230,15,1,135916,72795,0.06734147667884827,0.1476365029811859,-0.08029502630233765,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,3230,15,2,92912,72795,0.13852763175964355,0.13302060961723328,0.005507022142410278,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,3230,15,3,46320,72795,0.14953607320785522,0.13420967757701874,0.015326395630836487,0.0,0.0,0.0,0
amazon-toys-and-games,valid,3230,15,4,21623,72795,0.08265117555856705,0.14135779440402985,-0.0587066188454628,0.0,0.0,0.0,0
amazon-toys-and-games,valid,3230,15,5,35994,72795,0.07246391475200653,0.1472052037715912,-0.07474128901958466,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,3230,15,6,15813,72795,0.170625701546669,0.13599957525730133,0.034626126289367676,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,3230,15,7,33537,72795,0.1744956523180008,0.1434226781129837,0.03107297420501709,0.0,0.0,0.0,0
amazon-toys-and-games,valid,3230,15,8,19017,72795,0.16102240979671478,0.140257328748703,0.02076508104801178,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,3230,15,9,4791,72795,0.13207796216011047,0.12641890347003937,0.005659058690071106,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,3230,15,10,498,72795,0.13058266043663025,0.14164303243160248,-0.011060371994972229,0.0,0.0,0.0,0
amazon-toys-and-games,valid,3230,15,11,38406,72795,0.12760227918624878,0.13925570249557495,-0.011653423309326172,0.0,0.15,-0.15,0
amazon-toys-and-games,valid,3230,15,12,223684,72795,0.09311053156852722,0.13008718192577362,-0.0369766503572464,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,3230,15,13,42390,72795,0.07007388770580292,0.1457325965166092,-0.07565870881080627,0.0,0.0,0.0,0
amazon-toys-and-games,valid,3230,15,14,308375,72795,0.13484713435173035,0.13996389508247375,-0.005116760730743408,0.0,0.0,0.0,0
amazon-toys-and-games,valid,3230,15,15,212004,72795,0.14195223152637482,0.12421029806137085,0.017741933465003967,0.0,0.0,0.0,0
amazon-toys-and-games,valid,3583,3,1,60144,2303,0.11661610752344131,0.16337759792804718,-0.046761490404605865,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,3583,3,2,5800,2303,0.20536071062088013,0.16070875525474548,0.044651955366134644,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,3583,3,3,37684,2303,0.1314893662929535,0.16042062640190125,-0.028931260108947754,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,3624,4,1,45650,56851,0.12552772462368011,0.11009707301855087,0.015430651605129242,0.0,0.15,-0.15,0
amazon-toys-and-games,valid,3624,4,2,58009,56851,0.09353847801685333,0.0904819518327713,0.0030565261840820312,1.0,0.1,0.9,0
amazon-toys-and-games,valid,3624,4,3,146187,56851,0.10034450888633728,0.10091710090637207,-0.00057259202003479,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,3624,4,4,268132,56851,0.09118077903985977,0.09360973536968231,-0.0024289563298225403,0.0,0.25,-0.25,0
amazon-toys-and-games,valid,3629,3,1,217212,54761,0.046301811933517456,0.08334892243146896,-0.03704711049795151,0.0,0.0,0.0,0
amazon-toys-and-games,valid,3629,3,2,17732,54761,0.1752064824104309,0.1244194507598877,0.05078703165054321,0.0,0.0,0.0,0
amazon-toys-and-games,valid,3629,3,3,20837,54761,0.14230211079120636,0.10834143310785294,0.033960677683353424,1.0,0.0,1.0,0
amazon-toys-and-games,valid,4004,18,1,106944,3954,0.1874491274356842,0.09692402184009552,0.09052510559558868,0.0,0.0,0.0,0
amazon-toys-and-games,valid,4004,18,2,42350,3954,0.05342952907085419,0.12038753926753998,-0.06695801019668579,0.0,0.0,0.0,0
amazon-toys-and-games,valid,4004,18,3,25372,3954,0.11708259582519531,0.12491936981678009,-0.007836773991584778,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,4004,18,4,69854,3954,0.13554568588733673,0.09771673381328583,0.0378289520740509,0.0,0.0,0.0,0
amazon-toys-and-games,valid,4004,18,5,198413,3954,0.11414551734924316,0.1047811508178711,0.00936436653137207,0.0,0.0,0.0,0
amazon-toys-and-games,valid,4004,18,6,33823,3954,0.16086111962795258,0.1008642315864563,0.05999688804149628,0.0,0.0,0.0,0
amazon-toys-and-games,valid,4004,18,7,200538,3954,0.286773681640625,0.1074138656258583,0.1793598160147667,1.0,0.05,0.95,0
amazon-toys-and-games,valid,4004,18,8,149702,3954,0.2559435963630676,0.10084708780050278,0.15509650856256485,1.0,0.05,0.95,0
amazon-toys-and-games,valid,4004,18,9,216406,3954,0.16329218447208405,0.10085967928171158,0.06243250519037247,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,4004,18,10,21925,3954,0.11103451251983643,0.1098717674612999,0.0011627450585365295,0.0,0.0,0.0,0
amazon-toys-and-games,valid,4004,18,11,15024,3954,0.17574596405029297,0.11604491621255875,0.05970104783773422,0.0,0.0,0.0,0
amazon-toys-and-games,valid,4004,18,12,27072,3954,0.15656667947769165,0.12557213008403778,0.03099454939365387,0.0,0.0,0.0,0
amazon-toys-and-games,valid,4004,18,13,41553,3954,0.2337542176246643,0.11249043792486191,0.1212637796998024,0.0,0.0,0.0,0
amazon-toys-and-games,valid,4004,18,14,36289,3954,0.1834869086742401,0.09996561706066132,0.0835212916135788,1.0,0.0,1.0,0
amazon-toys-and-games,valid,4004,18,15,202944,3954,0.10361495614051819,0.1183638796210289,-0.014748923480510712,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,4004,18,16,45858,3954,0.1299305260181427,0.10682171583175659,0.02310881018638611,0.0,0.0,0.0,0
amazon-toys-and-games,valid,4004,18,17,15003,3954,0.09858305007219315,0.0964837521314621,0.0020992979407310486,0.0,0.0,0.0,0
amazon-toys-and-games,valid,4004,18,18,163,3954,0.0272670965641737,0.10437057912349701,-0.07710348255932331,0.0,0.0,0.0,0
amazon-toys-and-games,valid,4199,2,1,309838,31540,0.3502224385738373,0.11419127881526947,0.2360311597585678,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,4199,2,2,98107,31540,0.13250501453876495,0.131679505109787,0.0008255094289779663,0.0,0.0,0.0,0
amazon-toys-and-games,valid,4966,3,1,104801,54236,0.05336092785000801,0.10274045169353485,-0.04937952384352684,1.0,0.05,0.95,0
amazon-toys-and-games,valid,4966,3,2,136743,54236,0.38777944445610046,0.09104461222887039,0.29673483222723007,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,4966,3,3,102981,54236,0.07299402356147766,0.089260995388031,-0.016266971826553345,0.0,0.0,0.0,0
amazon-toys-and-games,valid,5398,11,1,19361,62020,0.4734523296356201,0.10295979678630829,0.37049253284931183,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,5398,11,2,56402,62020,0.22447451949119568,0.08483137935400009,0.1396431401371956,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,5398,11,3,57266,62020,0.18038725852966309,0.09795822203159332,0.08242903649806976,1.0,0.0,1.0,0
amazon-toys-and-games,valid,5398,11,4,188742,62020,0.2612656056880951,0.07344967871904373,0.18781592696905136,1.0,0.0,1.0,0
amazon-toys-and-games,valid,5398,11,5,52234,62020,0.5382694602012634,0.09588291496038437,0.44238654524087906,0.0,0.0,0.0,0
amazon-toys-and-games,valid,5398,11,6,140537,62020,0.33896324038505554,0.09668444097042084,0.2422787994146347,0.0,0.0,0.0,0
amazon-toys-and-games,valid,5398,11,7,169281,62020,0.36519238352775574,0.08609641343355179,0.27909597009420395,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,5398,11,8,188741,62020,0.11050378531217575,0.06300084292888641,0.04750294238328934,1.0,0.0,1.0,0
amazon-toys-and-games,valid,5398,11,9,188740,62020,0.10746915638446808,0.07773588597774506,0.029733270406723022,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,5398,11,10,70020,62020,0.04518692567944527,0.08436645567417145,-0.03917952999472618,0.0,0.0,0.0,0
amazon-toys-and-games,valid,5398,11,11,128989,62020,0.11218500137329102,0.09356360137462616,0.018621399998664856,1.0,0.1,0.9,0
amazon-toys-and-games,valid,5483,4,1,155707,20616,0.0978909581899643,0.1517476886510849,-0.053856730461120605,0.0,0.0,0.0,0
amazon-toys-and-games,valid,5483,4,2,208015,20616,0.09121290594339371,0.1362675428390503,-0.045054636895656586,0.0,0.0,0.0,0
amazon-toys-and-games,valid,5483,4,3,108782,20616,0.11386284232139587,0.1324680894613266,-0.018605247139930725,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,5483,4,4,38077,20616,0.0733964741230011,0.14647269248962402,-0.07307621836662292,0.0,0.0,0.0,0
amazon-toys-and-games,valid,5678,6,1,69189,26209,0.05623215064406395,0.10523033142089844,-0.04899818077683449,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,5678,6,2,62307,26209,0.14827567338943481,0.083849236369133,0.06442643702030182,0.0,0.0,0.0,0
amazon-toys-and-games,valid,5678,6,3,55611,26209,0.1920483410358429,0.1012410894036293,0.09080725163221359,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,5678,6,4,99783,26209,0.05343390628695488,0.11146600544452667,-0.05803209915757179,0.0,0.0,0.0,0
amazon-toys-and-games,valid,5678,6,5,26273,26209,0.1260475516319275,0.08503355830907822,0.041013993322849274,0.0,0.0,0.0,0
amazon-toys-and-games,valid,5678,6,6,232701,26209,0.07061459869146347,0.07010547816753387,0.000509120523929596,0.0,0.0,0.0,0
amazon-toys-and-games,valid,5804,4,1,71718,63440,0.21103593707084656,0.1373668611049652,0.07366907596588135,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,5804,4,2,37686,63440,0.09731516242027283,0.09167283028364182,0.005642332136631012,0.0,0.0,0.0,0
amazon-toys-and-games,valid,5804,4,3,92925,63440,0.13180889189243317,0.10437532514333725,0.027433566749095917,0.0,0.0,0.0,0
amazon-toys-and-games,valid,5804,4,4,29382,63440,0.04836948215961456,0.11632095277309418,-0.06795147061347961,0.0,0.0,0.0,0
amazon-toys-and-games,valid,5993,9,1,3960,5048,0.4618035852909088,0.14600184559822083,0.315801739692688,0.0,0.15,-0.15,0
amazon-toys-and-games,valid,5993,9,2,135619,5048,0.21987873315811157,0.133842334151268,0.08603639900684357,1.0,0.05,0.95,0
amazon-toys-and-games,valid,5993,9,3,180941,5048,0.24863162636756897,0.1700183004140854,0.07861332595348358,1.0,0.4,0.6,0
amazon-toys-and-games,valid,5993,9,4,46131,5048,0.18641981482505798,0.16308018565177917,0.02333962917327881,1.0,0.15,0.85,0
amazon-toys-and-games,valid,5993,9,5,18181,5048,0.33755502104759216,0.15608559548854828,0.18146942555904388,1.0,0.15,0.85,0
amazon-toys-and-games,valid,5993,9,6,24442,5048,0.1683618426322937,0.16870661079883575,-0.0003447681665420532,1.0,0.15,0.85,0
amazon-toys-and-games,valid,5993,9,7,25422,5048,0.24934735894203186,0.13478736579418182,0.11455999314785004,1.0,0.2,0.8,0
amazon-toys-and-games,valid,5993,9,8,91043,5048,0.23426228761672974,0.15428832173347473,0.079973965883255,0.0,0.2,-0.2,0
amazon-toys-and-games,valid,5993,9,9,36461,5048,0.15566372871398926,0.14101417362689972,0.014649555087089539,0.0,0.0,0.0,0
amazon-toys-and-games,valid,6082,5,1,240090,78393,0.13951174914836884,0.1499161571264267,-0.010404407978057861,0.0,0.0,0.0,0
amazon-toys-and-games,valid,6082,5,2,310426,78393,0.1539372056722641,0.13362275063991547,0.020314455032348633,0.0,0.2,-0.2,0
amazon-toys-and-games,valid,6082,5,3,331538,78393,0.21198627352714539,0.1360882818698883,0.07589799165725708,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,6082,5,4,326372,78393,0.10453019291162491,0.14627620577812195,-0.04174601286649704,0.0,0.0,0.0,0
amazon-toys-and-games,valid,6082,5,5,27243,78393,0.12127334624528885,0.14171090722084045,-0.020437560975551605,0.0,0.2,-0.2,0
amazon-toys-and-games,valid,6403,4,1,198845,95445,0.5277042388916016,0.12241049855947495,0.4052937403321266,1.0,0.1,0.9,0
amazon-toys-and-games,valid,6403,4,2,44996,95445,0.655246376991272,0.08219774067401886,0.5730486363172531,1.0,0.0,1.0,0
amazon-toys-and-games,valid,6403,4,3,67450,95445,0.7800953984260559,0.10013093799352646,0.6799644604325294,1.0,0.05,0.95,0
amazon-toys-and-games,valid,6403,4,4,187092,95445,0.3068149983882904,0.09597372263669968,0.21084127575159073,1.0,0.0,1.0,0
amazon-toys-and-games,valid,6844,7,1,71031,29768,0.09549668431282043,0.11381617933511734,-0.018319495022296906,0.0,0.15,-0.15,0
amazon-toys-and-games,valid,6844,7,2,2223,29768,0.11103850603103638,0.09875021129846573,0.012288294732570648,0.0,0.25,-0.25,0
amazon-toys-and-games,valid,6844,7,3,26858,29768,0.21262246370315552,0.10760115087032318,0.10502131283283234,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,6844,7,4,35751,29768,0.09429313987493515,0.10381241887807846,-0.00951927900314331,1.0,0.15,0.85,0
amazon-toys-and-games,valid,6844,7,5,69513,29768,0.09280155599117279,0.08634845912456512,0.006453096866607666,0.0,0.15,-0.15,0
amazon-toys-and-games,valid,6844,7,6,186384,29768,0.024151207879185677,0.07840846478939056,-0.05425725691020489,0.0,0.15,-0.15,0
amazon-toys-and-games,valid,6844,7,7,311775,29768,0.10489679872989655,0.0856427475810051,0.01925405114889145,1.0,0.1,0.9,0
amazon-toys-and-games,valid,7961,3,1,183398,183399,0.23804853856563568,0.0460631363093853,0.19198540225625038,0.0,0.0,0.0,0
amazon-toys-and-games,valid,7961,3,2,21199,183399,0.18614941835403442,0.04280991479754448,0.14333950355648994,0.0,0.0,0.0,0
amazon-toys-and-games,valid,7961,3,3,138592,183399,0.20907169580459595,0.045661233365535736,0.1634104624390602,1.0,0.0,1.0,0
amazon-toys-and-games,valid,8213,77,1,40781,161627,0.2514607608318329,0.13409903645515442,0.11736172437667847,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,2,11837,161627,0.15664902329444885,0.12022529542446136,0.03642372786998749,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,3,8145,161627,0.01888137310743332,0.12524941563606262,-0.1063680425286293,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,4,161626,161627,0.16262507438659668,0.13213256001472473,0.030492514371871948,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,5,8332,161627,0.18742378056049347,0.13356058299541473,0.053863197565078735,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,8213,77,6,3208,161627,0.1348022073507309,0.14016881585121155,-0.005366608500480652,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,7,3305,161627,0.17948377132415771,0.13716013729572296,0.04232363402843475,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,8,9896,161627,0.19589143991470337,0.11117466539144516,0.08471677452325821,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,9,132718,161627,0.2247926890850067,0.12122466415166855,0.10356802493333817,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,10,161625,161627,0.20784099400043488,0.14467589557170868,0.0631650984287262,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,11,7326,161627,0.1651875525712967,0.12751445174217224,0.03767310082912445,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,12,8473,161627,0.11491671204566956,0.12182752788066864,-0.0069108158349990845,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,13,17428,161627,0.18650519847869873,0.14309361577033997,0.043411582708358765,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,14,9937,161627,0.17602254450321198,0.13103510439395905,0.04498744010925293,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,8213,77,15,8322,161627,0.23340150713920593,0.13687250018119812,0.09652900695800781,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,16,33087,161627,0.19134151935577393,0.1534034162759781,0.03793810307979584,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,17,75534,161627,0.0663965716958046,0.13301832973957062,-0.06662175804376602,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,18,117967,161627,0.19200092554092407,0.13309913873672485,0.05890178680419922,1.0,0.0,1.0,0
amazon-toys-and-games,valid,8213,77,19,32496,161627,0.20078107714653015,0.15901687741279602,0.04176419973373413,1.0,0.0,1.0,0
amazon-toys-and-games,valid,8213,77,20,6132,161627,0.12807931005954742,0.14898833632469177,-0.020909026265144348,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,21,11778,161627,0.1322912871837616,0.12024656683206558,0.012044720351696014,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,8213,77,22,9918,161627,0.16091451048851013,0.14115186035633087,0.01976265013217926,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,23,8105,161627,0.1454048752784729,0.13272328674793243,0.012681588530540466,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,24,40778,161627,0.11937269568443298,0.13852038979530334,-0.01914769411087036,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,25,3302,161627,0.1770719289779663,0.13252189755439758,0.044550031423568726,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,26,40785,161627,0.11841361224651337,0.16336891055107117,-0.0449552983045578,0.0,0.1,-0.1,0
amazon-toys-and-games,valid,8213,77,27,20571,161627,0.16649620234966278,0.12872329354286194,0.03777290880680084,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,28,3300,161627,0.07480855286121368,0.1508650928735733,-0.07605654001235962,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,29,8328,161627,0.13213036954402924,0.1299521028995514,0.0021782666444778442,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,30,3299,161627,0.18821682035923004,0.17008887231349945,0.01812794804573059,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,8213,77,31,129462,161627,0.1555226743221283,0.1310187578201294,0.0245039165019989,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,32,107130,161627,0.2996222972869873,0.1364099681377411,0.16321232914924622,0.0,0.05,-0.05,0
amazon-toys-and-games,valid,8213,77,33,113118,161627,0.38992321491241455,0.14043192565441132,0.24949128925800323,1.0,0.0,1.0,0
amazon-toys-and-games,valid,8213,77,34,27640,161627,0.21416689455509186,0.14495721459388733,0.06920967996120453,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,35,8469,161627,0.1880732625722885,0.13727298378944397,0.05080027878284454,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,36,8304,161627,0.16783393919467926,0.11762633174657822,0.050207607448101044,0.0,0.0,0.0,0
amazon-toys-and-games,valid,8213,77,37,18211,161627,0.10430257022380829,0.14374926686286926,-0.039446696639060974,0.0,0.0,0.0,0
