dataset,split,user,history_length,lag,item,target,raw_cosine,random_cosine,excess_cosine,raw_cosine_z,random_cosine_z,excess_cosine_z,raw_cluster_match,random_cluster_match,excess_cluster_match,matching_widened_bins
amazon:Baby_Products,valid,749,6,6,4131,1293,0.20401063561439514,0.16124215722084045,0.04276847839355469,0.6971824516684322,0.10335300251588983,0.5938294491525423,0.0,0.0,0.0,0
amazon:Baby_Products,valid,771,5,1,1247,5700,0.2357126772403717,0.17254731059074402,0.06316536664962769,1.1373572398040255,0.2603221828654661,0.8770350569385594,1.0,0.0,1.0,0
amazon:Baby_Products,valid,771,5,2,4154,5700,0.27557873725891113,0.181596040725708,0.09398269653320312,1.6908873477224575,0.3859615002648305,1.304925847457627,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,771,5,3,2908,5700,0.2486688494682312,0.15735593438148499,0.09131291508674622,1.3172503972457628,0.049393786414194917,1.2678566108315679,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,771,5,4,22088,5700,0.2607095241546631,0.1818118840456009,0.0788976401090622,1.4844321040783899,0.3889584298861229,1.095473674192267,1.0,0.1,0.9,0
amazon:Baby_Products,valid,771,5,5,3274,5700,0.17960907518863678,0.1667567640542984,0.012852311134338379,0.35837298894332625,0.17992191637976696,0.1784510725635593,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,877,6,1,6444,1784,0.13611452281475067,0.16668711602687836,-0.030572593212127686,-0.24553781283103815,0.17895487122616524,-0.4244926840572034,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,877,6,2,2540,1784,0.15887859463691711,0.17092612385749817,-0.012047529220581055,0.07053553694385593,0.2378124172404661,-0.16727688029661014,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,877,6,3,563,1784,0.21030916273593903,0.15989509224891663,0.0504140704870224,0.7846358994306144,0.08464934785487288,0.6999865515757415,0.0,0.0,0.0,0
amazon:Baby_Products,valid,877,6,4,37341,1784,0.18699850142002106,0.13862939178943634,0.04836910963058472,0.46097329349841104,-0.21061949649099576,0.6715927899894067,0.0,0.0,0.0,0
amazon:Baby_Products,valid,877,6,5,2879,1784,0.34363338351249695,0.1458711326122284,0.19776225090026855,2.635808808924788,-0.11006976628707626,2.745878575211864,0.0,0.0,0.0,0
amazon:Baby_Products,valid,877,6,6,26036,1784,0.18508604168891907,0.14234010875225067,0.042745932936668396,0.4344192763506356,-0.15909713486493643,0.593516411215572,0.0,0.0,0.0,0
amazon:Baby_Products,valid,957,3,1,4579,122,0.254243940114975,0.21129925549030304,0.042944684624671936,1.394659113479873,0.7983830856064619,0.596276027873411,0.0,0.15,-0.15,0
amazon:Baby_Products,valid,957,3,2,29866,122,0.04643506929278374,0.18972724676132202,-0.14329217746853828,-1.490714225122484,0.4988612288135593,-1.9895754539360433,0.0,0.2,-0.2,0
amazon:Baby_Products,valid,957,3,3,2509,122,0.18877539038658142,0.21342989802360535,-0.024654507637023926,0.4856449450476695,0.8279665154925847,-0.34232157044491524,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,993,4,1,13229,23,0.13084624707698822,0.1394953578710556,-0.008649110794067383,-0.31868648205773303,-0.19859577760858052,-0.12009070444915251,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,993,4,2,963,23,0.25503087043762207,0.15194371342658997,0.1030871570110321,1.4055854409427966,-0.025753525556144068,1.4313389664989407,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,993,4,3,3101,23,0.19140589237213135,0.15489771962165833,0.03650817275047302,0.522168796345339,0.015262099443855932,0.506906696901483,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,993,4,4,13290,23,0.11515326052904129,0.1392671763896942,-0.024113915860652924,-0.5365796105336335,-0.20176401946504238,-0.33481559106859105,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1043,3,1,4393,25172,0.29187992215156555,0.2154695987701416,0.07641032338142395,1.9172251555879238,0.8562872417902543,1.0609379137976696,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1043,3,2,8921,25172,0.22520513832569122,0.23466646671295166,-0.009461328387260437,0.9914627333818856,1.1228308726165255,-0.13136813923463986,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1043,3,3,5193,25172,0.15233305096626282,0.22256270051002502,-0.07022964954376221,-0.02034767280190678,0.9547731561175847,-0.9751208289194915,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1160,7,1,2802,25240,0.23557671904563904,0.24191150069236755,-0.006334781646728516,1.135469494835805,1.2234263274629238,-0.08795683262711873,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1160,7,2,25239,25240,0.17891517281532288,0.24539701640605927,-0.06648184359073639,0.3487383309057203,1.2718218269994703,-0.92308349609375,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1160,7,3,12629,25240,0.19410139322280884,0.23352043330669403,-0.03941904008388519,0.5595951403601694,1.1069184901350635,-0.547323349774894,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1160,7,4,2189,25240,0.20846202969551086,0.2389354258775711,-0.03047339618206024,0.7589889267743644,1.1821042852886652,-0.4231153585143008,0.0,0.15,-0.15,0
amazon:Baby_Products,valid,1160,7,5,10266,25240,0.20251144468784332,0.19841840863227844,0.00409303605556488,0.6763665668034957,0.6195358017743644,0.056830765029131314,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1160,7,6,2333,25240,0.19984683394432068,0.2284502238035202,-0.028603389859199524,0.6393691240730932,1.0365199202198094,-0.3971507961467162,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1160,7,7,258,25240,0.2557724714279175,0.22317998111248016,0.03259249031543732,1.4158823821504238,0.9633439403469279,0.4525384418034959,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1173,3,1,3028,1532,0.17142149806022644,0.16425253450870514,0.007168963551521301,0.24469056210275425,0.14515132580773304,0.0995392362950212,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1173,3,2,965,1532,0.12903031706809998,0.14468321204185486,-0.015652894973754883,-0.3439002085540254,-0.12656374139300847,-0.21733646716101696,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1173,3,3,9564,1532,0.18338219821453094,0.16266362369060516,0.02071857452392578,0.41076184288930084,0.12308970305879237,0.2876721398305085,0.0,0.2,-0.2,0
amazon:Baby_Products,valid,1179,4,1,9008,36027,0.18340152502059937,0.13643178343772888,0.04696974158287048,0.4110301906779661,-0.2411327297404661,0.6521629204184322,1.0,0.0,1.0,0
amazon:Baby_Products,valid,1179,4,2,4623,36027,0.20907209813594818,0.1417308896780014,0.06734120845794678,0.7674595719676907,-0.1675559868246822,0.9350155587923729,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1179,4,3,12843,36027,0.09200195968151093,0.15618500113487244,-0.06418304145336151,-0.8580295368776483,0.03313567597987288,-0.8911652128575211,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1179,4,4,2789,36027,0.13458643853664398,0.14355823397636414,-0.008971795439720154,-0.2667548745365466,-0.14218377582097458,-0.12457109871557204,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1303,41,1,27057,15471,0.16133646667003632,0.22905929386615753,-0.06772282719612122,0.10466246524099576,1.0449767031912076,-0.9403142379502119,0.0,0.25,-0.25,0
amazon:Baby_Products,valid,1303,41,2,43206,15471,0.4771280288696289,0.22317290306091309,0.2539551258087158,4.489348020391949,0.9632456634004237,3.5261023569915255,1.0,0.05,0.95,0
amazon:Baby_Products,valid,1303,41,3,48363,15471,0.3249547481536865,0.24310830235481262,0.0818464457988739,2.376460705773305,1.2400436142743645,1.1364170914989404,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1303,41,4,40255,15471,0.26684123277664185,0.21547651290893555,0.0513647198677063,1.5695693193855933,0.8563832428495762,0.7131860765360171,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1303,41,5,772,15471,0.32565799355506897,0.21808917820453644,0.10756881535053253,2.3862250893802965,0.8926594362420551,1.4935656531382415,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1303,41,6,778,15471,0.42047861218452454,0.25534874200820923,0.1651298701763153,3.7027852721133474,1.4099990068855932,2.292786265227754,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1303,41,7,41980,15471,0.26709678769111633,0.24300897121429443,0.0240878164768219,1.573117634401483,1.238664426641949,0.3344532077595339,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1303,41,8,27004,15471,0.24385765194892883,0.20472201704978943,0.039135634899139404,1.2504481428760594,0.7070598020391949,0.5433883408368645,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1303,41,9,45288,15471,0.4669073820114136,0.27758124470710754,0.18932613730430603,4.3474369372351696,1.7186916545286017,2.628745282706568,1.0,0.15,0.85,0
amazon:Baby_Products,valid,1303,41,10,45519,15471,0.4437277913093567,0.20658929646015167,0.23713849484920502,4.02559421345339,0.7329865019200212,3.2926077115333685,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1303,41,11,36131,15471,0.42406541109085083,0.22012147307395935,0.20394393801689148,3.752587063029661,0.920877333818856,2.831709729210805,1.0,0.1,0.9,0
amazon:Baby_Products,valid,1303,41,12,28831,15471,0.47222042083740234,0.21572192013263702,0.2564985007047653,4.421207130561441,0.8597906597590043,3.5614164708024365,1.0,0.05,0.95,0
amazon:Baby_Products,valid,1303,41,13,4735,15471,0.4498834013938904,0.21029376983642578,0.2395896315574646,4.111063294491525,0.784422172934322,3.326641121557203,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1303,41,14,11960,15471,0.3654094338417053,0.21830937266349792,0.1471000611782074,2.9381637314618643,0.8957167803230932,2.0424469511387713,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1303,41,15,48360,15471,0.29860740900039673,0.2232305109500885,0.07537689805030823,2.010634600105932,0.9640455342955508,1.0465890658103811,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1303,41,16,27823,15471,0.7139236927032471,0.25552818179130554,0.45839551091194153,7.777195610434322,1.4124904826536018,6.36470512778072,1.0,0.15,0.85,0
amazon:Baby_Products,valid,1303,41,17,25313,15471,0.3063026964664459,0.20699438452720642,0.0993083119392395,2.1174817101430086,0.7386110467425847,1.378870663400424,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1303,41,18,4735,15471,0.4498834013938904,0.20030708611011505,0.24957631528377533,4.111063294491525,0.6457596083818856,3.4653036861096393,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1303,41,19,47309,15471,0.45315125584602356,0.23606820404529572,0.21708305180072784,4.156436622748941,1.1422936391022245,3.014142983646716,1.0,0.05,0.95,0
amazon:Baby_Products,valid,1303,41,20,45535,15471,0.2991287112236023,0.24465987086296082,0.05446884036064148,2.017872748940678,1.2615867485434322,0.7562860003972458,0.0,0.2,-0.2,0
amazon:Baby_Products,valid,1303,41,21,25866,15471,0.447181761264801,0.22957530617713928,0.21760645508766174,4.07355170815678,1.0521414029396186,3.0214103052171613,1.0,0.1,0.9,0
amazon:Baby_Products,valid,1303,41,22,39316,15471,0.36030638217926025,0.1998835951089859,0.16042278707027435,2.8673091565148305,0.639879543498411,2.2274296130164197,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1303,41,23,5346,15471,0.3836422860622406,0.22538228332996368,0.15826000273227692,3.1913222490730933,0.9939223467293432,2.19739990234375,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1303,41,24,6120,15471,0.2178165465593338,0.2208111733198166,-0.002994626760482788,0.8888740151615466,0.9304536463850636,-0.04157963122351693,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1303,41,25,56904,15471,0.1907677799463272,0.24505826830863953,-0.05429048836231232,0.5133087675450212,1.267118395789195,-0.7538096282441737,0.0,0.15,-0.15,0
amazon:Baby_Products,valid,1303,41,26,1866,15471,0.433213472366333,0.24369211494922638,0.18952135741710663,3.8796055680614407,1.2481497037208686,2.6314558643405723,1.0,0.05,0.95,0
amazon:Baby_Products,valid,1303,41,27,14601,15471,0.34100252389907837,0.2366148680448532,0.10438765585422516,2.599279992055085,1.1498839297537076,1.4493960623013773,0.0,0.2,-0.2,0
amazon:Baby_Products,valid,1303,41,28,15223,15471,0.29637348651885986,0.2388361245393753,0.05753736197948456,1.9796171543961865,1.1807255114539195,0.798891642942267,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1303,41,29,40602,15471,0.4538125991821289,0.2764020562171936,0.1774105429649353,4.165619206832627,1.7023189221398305,2.4633002846927967,1.0,0.3,0.7,0
amazon:Baby_Products,valid,1303,41,30,1465,15471,0.2222142219543457,0.21786415576934814,0.004350066184997559,0.9499346199682204,0.8895350569385593,0.060399563029661096,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1303,41,31,12404,15471,0.29845792055130005,0.2715793251991272,0.02687859535217285,2.0085589909957626,1.635356528072034,0.3732024629237287,0.0,0.2,-0.2,0
amazon:Baby_Products,valid,1303,41,32,21125,15471,0.26230770349502563,0.19350489974021912,0.06880280375480652,1.5066224179025425,0.5513129800052966,0.9553094378972459,1.0,0.0,1.0,0
amazon:Baby_Products,valid,1303,41,33,1784,15471,0.19314225018024445,0.21185031533241272,-0.018708065152168274,0.546277683064089,0.806034411414195,-0.259756728350106,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1303,41,34,157,15471,0.19958296418190002,0.2662143111228943,-0.06663134694099426,0.6357053595074152,1.5608646716101695,-0.9251593121027543,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1303,41,35,11070,15471,0.1896180659532547,0.21493907272815704,-0.025321006774902344,0.4973452810513771,0.8489210225768008,-0.3515757415254237,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1303,41,36,1806,15471,0.25281792879104614,0.27973639965057373,-0.026918470859527588,1.3748593087923728,1.7486154329978814,-0.3737561242055085,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1303,41,37,40387,15471,0.25807467103004456,0.24740907549858093,0.010665595531463623,1.4478478383209745,1.2997587559586865,0.14808908236228802,0.0,0.15,-0.15,0
amazon:Baby_Products,valid,1303,41,38,41259,15471,0.15009146928787231,0.2464543879032135,-0.09636291861534119,-0.05147146451271187,1.2865031614141949,-1.3379746259269067,0.0,0.15,-0.15,0
amazon:Baby_Products,valid,1303,41,39,10257,15471,0.24383209645748138,0.2555333971977234,-0.011701300740242004,1.2500933113744703,1.4125628972457627,-0.16246958587129234,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1303,41,40,18591,15471,0.1621139943599701,0.27733319997787476,-0.11521920561790466,0.11545823953919492,1.7152476165254238,-1.5997893769862288,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1303,41,41,18898,15471,0.27023574709892273,0.2513231635093689,0.018912583589553833,1.6167012877383475,1.3541048728813558,0.2625964148569917,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1365,5,1,10,4162,0.15136462450027466,0.19723692536354065,-0.04587230086326599,-0.033794028072033896,0.6031312069650424,-0.6369252350370763,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1365,5,2,1380,4162,0.22987613081932068,0.16390876471996307,0.0659673660993576,1.0563182766154662,0.1403781696901483,0.9159401069253179,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1365,5,3,4760,4162,0.12317550182342529,0.16540367901325226,-0.042228177189826965,-0.42519282971398303,0.16113467458951272,-0.5863275043034958,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1365,5,4,2920,4162,0.18261387944221497,0.17806759476661682,0.0045462846755981445,0.4000939320709746,0.3369699251853814,0.06312400688559322,0.0,0.15,-0.15,0
amazon:Baby_Products,valid,1365,5,5,67,4162,0.21694664657115936,0.17679664492607117,0.040150001645088196,0.8767956749867585,0.31932310977224576,0.5574725652145127,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1615,53,1,40223,10459,0.08818619698286057,0.1513800472021103,-0.06319385021924973,-0.9110104318392479,-0.03357988777807203,-0.8774305440611758,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1615,53,2,20113,10459,0.17350175976753235,0.1382993906736374,0.03520236909389496,0.2735744670286017,-0.21520147808527543,0.4887759451138771,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1615,53,3,1526,10459,0.14817248284816742,0.12363685667514801,0.02453562617301941,-0.07811610335010594,-0.4187870348914195,0.34067093154131356,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1615,53,4,30127,10459,0.22012606263160706,0.13603751361370087,0.08408854901790619,0.9209410586599577,-0.24660706600900423,1.1675481246689619,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1615,53,5,8170,10459,0.13000859320163727,0.13681985437870026,-0.006811261177062988,-0.3303170931541314,-0.2357444633871822,-0.09457262976694919,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1615,53,6,3414,10459,0.10807974636554718,0.1436433047056198,-0.03556355834007263,-0.6347935563426906,-0.141002590373411,-0.4937909659692796,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1615,53,7,49841,10459,0.11988390237092972,0.1379377841949463,-0.01805388182401657,-0.4708958512645657,-0.22022229210805086,-0.2506735591565148,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1615,53,8,3109,10459,0.15406647324562073,0.1407872885465622,0.013279184699058533,0.003720454846398305,-0.18065764863612288,0.18437810348252118,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1615,53,9,2946,10459,0.1380995810031891,0.1306179165840149,0.007481664419174194,-0.21797578456038136,-0.3218567929025424,0.10388100834216102,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1615,53,10,16154,10459,0.08889168500900269,0.1315985918045044,-0.04270690679550171,-0.9012149099576271,-0.30824036679025424,-0.5929745431673729,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1615,53,11,26649,10459,0.10267719626426697,0.12341580539941788,-0.02073860913515091,-0.7098065909692797,-0.4218562756554555,-0.28795031531382415,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1615,53,12,47210,10459,0.145798921585083,0.11583790928125381,0.029961012303829193,-0.11107239804025423,-0.5270734366724047,0.41600103863215043,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1615,53,13,13287,10459,0.1557697057723999,0.1351562738418579,0.020613431930541992,0.027369405455508474,-0.2588428561970339,0.2862122616525424,0.0,0.0,0.0,0
amazon:Baby_Products,valid,1615,53,14,49208,10459,0.11645416915416718,0.11866335570812225,-0.002209186553955078,-0.5185168250132415,-0.4878428313691737,-0.030673993644067754,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1615,53,15,329,10459,0.10941503196954727,0.13288690149784088,-0.02347186952829361,-0.6162534552105402,-0.2903525142346398,-0.3259009409759004,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1615,53,16,1889,10459,0.07287060469388962,0.13348786532878876,-0.06061726063489914,-1.1236635369769596,-0.2820082842293432,-0.8416552527476164,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1615,53,17,49840,10459,0.12700912356376648,0.1319836676120758,-0.004974544048309326,-0.3719639664989407,-0.3028936871027542,-0.06907027939618648,0.0,0.1,-0.1,0
amazon:Baby_Products,valid,1615,53,18,27271,10459,0.1777070164680481,0.1391400545835495,0.038566961884498596,0.33196338718220336,-0.20352907342425847,0.5354924606064618,1.0,0.05,0.95,0
amazon:Baby_Products,valid,1615,53,19,23903,10459,0.14776715636253357,0.1458757370710373,0.0018914192914962769,-0.08374395855402543,-0.11000583454713983,0.0262618759931144,0.0,0.05,-0.05,0
amazon:Baby_Products,valid,1615,53,20,1352,10459,0.17398913204669952,0.14693735539913177,0.02705177664756775,0.28034150721663137,-0.0952655339645127,0.3756070411811441,0.0,0.15,-0.15,0
amazon:Baby_Products,valid,1615,53,21,21221,10459,0.12196412682533264,0.12184102833271027,0.0001230984926223755,-0.4420124635858051,-0.4437216548596398,0.0017091912738347315,1.0,0.0,1.0,0
amazon:Baby_Products,valid,1615,53,22,18788,10459,0.10948613286018372,0.13564258813858032,-0.026156455278396606,-0.6152662374205509,-0.2520905058262712,-0.3631757315942797,1.0,0.1,0.9,0
amazon:Baby_Products,valid,1615,53,23,10321,10459,0.10937833786010742,0.14210304617881775,-0.03272470831871033,-0.6167629435911017,-0.1623886884269068,-0.45437425516419494,0.0,0.05,-0.05,0
