dataset,split,user,history_length,lag,item,target,negative_count,margin_with_item,margin_without_item,margin_influence,target_score_influence,rank_with_item,rank_without_item,rank_improvement
amazon-toys-and-games,test,4541,19,10,19347,108983,64,0.6538004875183105,0.654335081577301,-0.0005345940589904785,-0.00244140625,11,11,0
amazon-toys-and-games,test,4541,19,11,63869,108983,64,0.6538004875183105,0.6726995706558228,-0.018899083137512207,-0.03955078125,11,12,1
amazon-toys-and-games,test,4541,19,12,60264,108983,64,0.6538004875183105,0.6531084775924683,0.0006920099258422852,-0.00830078125,11,12,1
amazon-toys-and-games,test,4541,19,13,44962,108983,64,0.6538004875183105,0.6398444175720215,0.013956069946289062,0.01416015625,11,11,0
amazon-toys-and-games,test,4541,19,14,10794,108983,64,0.6538004875183105,0.6345860958099365,0.019214391708374023,0.0166015625,11,12,1
amazon-toys-and-games,test,4541,19,15,73241,108983,64,0.6538004875183105,0.6515860557556152,0.0022144317626953125,0.00537109375,11,11,0
amazon-toys-and-games,test,4541,19,16,157114,108983,64,0.6538004875183105,0.6823170781135559,-0.02851659059524536,-0.01611328125,11,12,1
amazon-toys-and-games,test,4541,19,17,67093,108983,64,0.6538004875183105,0.670876145362854,-0.017075657844543457,-0.0068359375,11,11,0
amazon-toys-and-games,test,4541,19,18,25995,108983,64,0.6538004875183105,0.6532809734344482,0.0005195140838623047,-0.0009765625,11,12,1
amazon-toys-and-games,test,4541,19,19,44635,108983,64,0.6538004875183105,0.6525874137878418,0.00121307373046875,0.00048828125,11,11,0
amazon-toys-and-games,test,4824,12,1,226426,304122,64,2.9958345890045166,2.485245704650879,0.5105888843536377,0.5703125,1,1,0
amazon-toys-and-games,test,4824,12,2,90649,304122,64,2.9958345890045166,3.024501085281372,-0.02866649627685547,-0.041015625,1,1,0
amazon-toys-and-games,test,4824,12,3,196318,304122,64,2.9958345890045166,2.933537006378174,0.06229758262634277,0.06640625,1,1,0
amazon-toys-and-games,test,4824,12,4,32207,304122,64,2.9958345890045166,3.010111093521118,-0.014276504516601562,-0.033203125,1,1,0
amazon-toys-and-games,test,4824,12,5,224533,304122,64,2.9958345890045166,2.8310739994049072,0.16476058959960938,0.15234375,1,1,0
amazon-toys-and-games,test,4824,12,6,93489,304122,64,2.9958345890045166,3.0184364318847656,-0.022601842880249023,-0.03515625,1,1,0
amazon-toys-and-games,test,4824,12,7,187332,304122,64,2.9958345890045166,3.0994396209716797,-0.10360503196716309,-0.095703125,1,1,0
amazon-toys-and-games,test,4824,12,8,188274,304122,64,2.9958345890045166,2.9696743488311768,0.026160240173339844,0.029296875,1,1,0
amazon-toys-and-games,test,4824,12,9,225002,304122,64,2.9958345890045166,3.161450147628784,-0.16561555862426758,-0.169921875,1,1,0
amazon-toys-and-games,test,4824,12,10,19447,304122,64,2.9958345890045166,2.951188564300537,0.04464602470397949,0.041015625,1,1,0
amazon-toys-and-games,test,4824,12,11,102128,304122,64,2.9958345890045166,2.9921536445617676,0.0036809444427490234,-0.001953125,1,1,0
amazon-toys-and-games,test,4824,12,12,168641,304122,64,2.9958345890045166,2.96268367767334,0.03315091133117676,0.03125,1,1,0
amazon-toys-and-games,test,5107,9,1,55193,88917,64,0.8776595592498779,0.7676191329956055,0.11004042625427246,0.16259765625,6,8,2
amazon-toys-and-games,test,5107,9,2,85498,88917,64,0.8776595592498779,0.8794756531715393,-0.001816093921661377,0.01953125,6,7,1
amazon-toys-and-games,test,5107,9,3,12569,88917,64,0.8776595592498779,0.8267337083816528,0.0509258508682251,0.0302734375,6,8,2
amazon-toys-and-games,test,5107,9,4,8229,88917,64,0.8776595592498779,0.7967095375061035,0.08095002174377441,0.08984375,6,8,2
amazon-toys-and-games,test,5107,9,5,160003,88917,64,0.8776595592498779,0.9002266526222229,-0.02256709337234497,-0.05615234375,6,6,0
amazon-toys-and-games,test,5107,9,6,123058,88917,64,0.8776595592498779,0.9743328094482422,-0.09667325019836426,-0.04541015625,6,4,-2
amazon-toys-and-games,test,5107,9,7,4704,88917,64,0.8776595592498779,0.9479434490203857,-0.07028388977050781,-0.12841796875,6,6,0
amazon-toys-and-games,test,5107,9,8,136074,88917,64,0.8776595592498779,0.888372004032135,-0.01071244478225708,-0.04541015625,6,7,1
amazon-toys-and-games,test,5107,9,9,51517,88917,64,0.8776595592498779,0.7689458131790161,0.10871374607086182,0.11279296875,6,8,2
amazon-toys-and-games,test,5393,6,1,5082,6079,64,-0.17192387580871582,-0.032996177673339844,-0.13892769813537598,-0.1077880859375,41,36,-5
amazon-toys-and-games,test,5393,6,2,7490,6079,64,-0.17192387580871582,-0.14811432361602783,-0.02380955219268799,-0.02783203125,41,41,0
amazon-toys-and-games,test,5393,6,3,10838,6079,64,-0.17192387580871582,-0.12996608018875122,-0.0419577956199646,-0.0528564453125,41,38,-3
amazon-toys-and-games,test,5393,6,4,9479,6079,64,-0.17192387580871582,-0.1782703399658203,0.006346464157104492,-0.01220703125,41,41,0
amazon-toys-and-games,test,5393,6,5,5436,6079,64,-0.17192387580871582,-0.10302746295928955,-0.06889641284942627,-0.096923828125,41,37,-4
amazon-toys-and-games,test,5393,6,6,66492,6079,64,-0.17192387580871582,-0.3407130241394043,0.16878914833068848,0.16845703125,41,49,8
amazon-toys-and-games,test,5678,7,1,26209,182106,64,0.7796159386634827,0.8274531364440918,-0.04783719778060913,-0.14306640625,5,5,0
amazon-toys-and-games,test,5678,7,2,69189,182106,64,0.7796159386634827,0.8553406000137329,-0.07572466135025024,-0.07421875,5,2,-3
amazon-toys-and-games,test,5678,7,3,62307,182106,64,0.7796159386634827,0.6644673943519592,0.11514854431152344,0.1162109375,5,7,2
amazon-toys-and-games,test,5678,7,4,55611,182106,64,0.7796159386634827,0.7705898880958557,0.009026050567626953,0.01708984375,5,6,1
amazon-toys-and-games,test,5678,7,5,99783,182106,64,0.7796159386634827,0.7690777778625488,0.010538160800933838,0.01904296875,5,6,1
amazon-toys-and-games,test,5678,7,6,26273,182106,64,0.7796159386634827,0.6859387159347534,0.09367722272872925,0.09521484375,5,7,2
amazon-toys-and-games,test,5678,7,7,232701,182106,64,0.7796159386634827,0.7595387697219849,0.020077168941497803,0.05615234375,5,4,-1
amazon-toys-and-games,test,5962,5,1,90023,26156,64,-0.17186057567596436,-0.11483454704284668,-0.057026028633117676,-0.25604248046875,41,33,-8
amazon-toys-and-games,test,5962,5,2,19860,26156,64,-0.17186057567596436,-0.17798583209514618,0.006125256419181824,0.008544921875,41,43,2
amazon-toys-and-games,test,5962,5,3,52979,26156,64,-0.17186057567596436,-0.17648029327392578,0.004619717597961426,0.007080078125,41,43,2
amazon-toys-and-games,test,5962,5,4,5940,26156,64,-0.17186057567596436,-0.17402029037475586,0.002159714698791504,0.00146484375,41,42,1
amazon-toys-and-games,test,5962,5,5,149661,26156,64,-0.17186057567596436,-0.15150809288024902,-0.020352482795715332,-0.010498046875,41,42,1
amazon-toys-and-games,test,6247,5,1,8522,160899,64,-0.05967223644256592,-0.39797818660736084,0.3383059501647949,0.359619140625,37,49,12
amazon-toys-and-games,test,6247,5,2,96970,160899,64,-0.05967223644256592,-0.1432209014892578,0.0835486650466919,0.1163330078125,37,40,3
amazon-toys-and-games,test,6247,5,3,5016,160899,64,-0.05967223644256592,0.10141241550445557,-0.16108465194702148,-0.17236328125,37,31,-6
amazon-toys-and-games,test,6247,5,4,51204,160899,64,-0.05967223644256592,-0.0074274539947509766,-0.05224478244781494,-0.040771484375,37,33,-4
amazon-toys-and-games,test,6247,5,5,106133,160899,64,-0.05967223644256592,0.11824452877044678,-0.1779167652130127,-0.16259765625,37,31,-6
amazon-toys-and-games,test,6529,5,1,103098,103098,64,5.863598346710205,5.863679885864258,-8.153915405273438e-05,0.0,1,1,0
amazon-toys-and-games,test,6529,5,2,103098,103098,64,5.863598346710205,5.863679885864258,-8.153915405273438e-05,0.0,1,1,0
amazon-toys-and-games,test,6529,5,3,103098,103098,64,5.863598346710205,5.863679885864258,-8.153915405273438e-05,0.0,1,1,0
amazon-toys-and-games,test,6529,5,4,103098,103098,64,5.863598346710205,5.863679885864258,-8.153915405273438e-05,0.0,1,1,0
amazon-toys-and-games,test,6529,5,5,103098,103098,64,5.863598346710205,5.863679885864258,-8.153915405273438e-05,0.0,1,1,0
amazon-toys-and-games,test,6812,4,1,27963,30919,64,1.5143746137619019,1.6708111763000488,-0.15643656253814697,-0.1328125,1,1,0
amazon-toys-and-games,test,6812,4,2,5009,30919,64,1.5143746137619019,1.4858713150024414,0.02850329875946045,0.0458984375,1,1,0
amazon-toys-and-games,test,6812,4,3,434,30919,64,1.5143746137619019,1.2659597396850586,0.24841487407684326,0.2919921875,1,1,0
amazon-toys-and-games,test,6812,4,4,3769,30919,64,1.5143746137619019,1.2742609977722168,0.24011361598968506,0.2685546875,1,1,0
amazon-toys-and-games,test,7095,3,1,199724,156966,64,1.2299622297286987,0.9240975379943848,0.30586469173431396,0.3251953125,3,2,-1
amazon-toys-and-games,test,7095,3,2,116978,156966,64,1.2299622297286987,0.92850661277771,0.30145561695098877,0.306640625,3,4,1
amazon-toys-and-games,test,7095,3,3,81251,156966,64,1.2299622297286987,1.4053552150726318,-0.1753929853439331,-0.2109375,3,2,-1
amazon-toys-and-games,test,7380,4,1,74691,1265,64,0.8905141949653625,0.9835843443870544,-0.0930701494216919,-0.0361328125,4,5,1
