dataset,split,user,history_length,lag,item,target,raw_cosine,random_cosine,excess_cosine,raw_cosine_z,random_cosine_z,excess_cosine_z,raw_cluster_match,random_cluster_match,excess_cluster_match,matching_widened_bins
amazon-all-beauty,valid,14,14,4,248,795,0.24278748035430908,0.11816851049661636,0.12461896985769272,2.60894059981666,0.5207125487573032,2.0882280510593567,0.0,0.05,-0.05,0
amazon-all-beauty,valid,14,14,5,1093,795,0.05091087520122528,0.13494470715522766,-0.08403383195400238,-0.6063171549237658,0.801829657112519,-1.4081468120362848,0.0,0.1,-0.1,0
amazon-all-beauty,valid,14,14,6,376,795,0.11605406552553177,0.14125661551952362,-0.025202549993991852,0.48528099843970385,0.9075976964173741,-0.42231669797767024,0.0,0.15,-0.15,0
amazon-all-beauty,valid,14,14,7,560,795,0.13837216794490814,0.10610230267047882,0.03226986527442932,0.8592632867845509,0.31852026871177097,0.5407430180727799,0.0,0.1,-0.1,0
amazon-all-beauty,valid,14,14,8,1992,795,0.09373597800731659,0.10926349461078644,-0.015527516603469849,0.11129895979217692,0.371492056972189,-0.2601930971800121,0.0,0.05,-0.05,0
amazon-all-beauty,valid,14,14,9,232,795,0.09985535591840744,0.11596991866827011,-0.01611456274986267,0.21384078487358604,0.48387095767349514,-0.2700301727999091,0.0,0.05,-0.05,0
amazon-all-beauty,valid,14,14,10,187,795,0.09469133615493774,0.13249999284744263,-0.03780865669250488,0.1273078040712524,0.7608638153937773,-0.6335560113225249,0.0,0.0,0.0,0
amazon-all-beauty,valid,14,14,11,83,795,0.09616047888994217,0.10012529790401459,-0.003964819014072418,0.15192608709629796,0.21836417667458727,-0.06643808957828931,0.0,0.0,0.0,0
amazon-all-beauty,valid,14,14,12,1315,795,0.1479007750749588,0.11051241308450699,0.03738836199045181,1.0189332368669353,0.39242006330451307,0.6265131735624222,1.0,0.1,0.9,0
amazon-all-beauty,valid,14,14,13,84,795,0.10153370350599289,0.12793146073818207,-0.02639775723218918,0.24196469342319107,0.6843093637431377,-0.4423446703199466,0.0,0.0,0.0,0
amazon-all-beauty,valid,14,14,14,1857,795,0.0712931752204895,0.12280545383691788,-0.051512278616428375,-0.2647729205753401,0.5984133608042002,-0.8631862813795402,0.0,0.1,-0.1,0
amazon-all-beauty,valid,15,25,1,1377,684,0.07068543881177902,0.1118571013212204,-0.041171662509441376,-0.2749567009240986,0.4149528743126691,-0.6899095752367677,0.0,0.05,-0.05,0
amazon-all-beauty,valid,15,25,2,598,684,0.12084133177995682,0.1259133666753769,-0.0050720348954200745,0.5655007570510622,0.6504923562968514,-0.08499159924578925,0.0,0.15,-0.15,0
amazon-all-beauty,valid,15,25,3,570,684,0.05155772715806961,0.13072729110717773,-0.07916956394910812,-0.595477919109929,0.7311588234137432,-1.326636742523672,0.0,0.1,-0.1,0
amazon-all-beauty,valid,15,25,4,1380,684,0.334611177444458,0.1267392337322235,0.2078719437122345,4.147621430147643,0.6643313308648673,3.4832900992827756,1.0,0.1,0.9,0
amazon-all-beauty,valid,15,25,5,1379,684,0.12345530837774277,0.12964408099651337,-0.006188772618770599,0.6093029106280231,0.7130075761288114,-0.10370466550078827,0.0,0.05,-0.05,0
amazon-all-beauty,valid,15,25,6,47,684,0.05048959702253342,0.143173485994339,-0.09268388897180557,-0.6133764727069905,0.9397185099686973,-1.5530949826756877,0.0,0.2,-0.2,0
amazon-all-beauty,valid,15,25,7,12,684,0.2088058590888977,0.1415681093931198,0.0672377496957779,2.039513851802768,0.9128173691952786,1.1266964826074892,1.0,0.1,0.9,0
amazon-all-beauty,valid,15,25,8,253,684,0.16936300694942474,0.1277022361755371,0.041660770773887634,1.3785737850898863,0.680468269869118,0.6981055152207682,1.0,0.15,0.85,0
amazon-all-beauty,valid,15,25,9,668,684,0.25120434165000916,0.09751208871603012,0.15369225293397903,2.7499811322462553,0.1745748825096079,2.5754062497366474,1.0,0.05,0.95,0
amazon-all-beauty,valid,15,25,10,207,684,0.09796080738306046,0.12356188148260117,-0.02560107409954071,0.18209401790766755,0.6110887458608768,-0.42899472795320925,0.0,0.1,-0.1,0
amazon-all-beauty,valid,15,25,11,1334,684,0.18224531412124634,0.1543990820646286,0.027846232056617737,1.5944413631101548,1.1278247399480443,0.4666166231621105,0.0,0.15,-0.15,0
amazon-all-beauty,valid,15,25,12,1378,684,0.1851152777671814,0.11352064460515976,0.07159463316202164,1.642533066947909,0.4428287085748245,1.1997043583730846,0.0,0.05,-0.05,0
amazon-all-beauty,valid,15,25,13,516,684,0.22384607791900635,0.14725160598754883,0.07659447193145752,2.2915413472231627,1.0080551731198337,1.283486174103329,1.0,0.2,0.8,0
amazon-all-beauty,valid,15,25,14,850,684,0.05580912157893181,0.1383792757987976,-0.0825701542198658,-0.5242377130971551,0.8593823924062051,-1.3836201055033601,0.0,0.1,-0.1,0
amazon-all-beauty,valid,15,25,15,513,684,0.22554990649223328,0.11637532711029053,0.10917457938194275,2.320092238190019,0.49066434781088797,1.8294278903791312,1.0,0.05,0.95,0
amazon-all-beauty,valid,15,25,16,45,684,0.13008347153663635,0.10965178161859512,0.02043168991804123,0.7203704010045323,0.3779985448888675,0.3423718561156648,0.0,0.05,-0.05,0
amazon-all-beauty,valid,15,25,17,241,684,0.11223209649324417,0.13838161528110504,-0.02614951878786087,0.42123663221988095,0.8594215948854498,-0.43818496266556883,0.0,0.05,-0.05,0
amazon-all-beauty,valid,15,25,18,139,684,0.2745445668697357,0.1401224583387375,0.13442210853099823,3.1410910337125717,0.8885927339952602,2.2524982997173115,0.0,0.1,-0.1,0
amazon-all-beauty,valid,15,25,19,372,684,0.1934291422367096,0.1556825488805771,0.03774659335613251,1.781847691501458,1.1493316695168576,0.6325160219846004,0.0,0.3,-0.3,0
amazon-all-beauty,valid,15,25,20,187,684,0.12871329486370087,0.15964455902576447,-0.0309312641620636,0.6974104827304651,1.2157226911503212,-0.518312208419856,0.0,0.15,-0.15,0
amazon-all-beauty,valid,15,25,21,149,684,0.0889880359172821,0.12602344155311584,-0.03703540563583374,0.03173815240837747,0.6523368703999121,-0.6205987179915345,0.0,0.05,-0.05,0
amazon-all-beauty,valid,15,25,22,721,684,0.048287346959114075,0.15293817222118378,-0.1046508252620697,-0.6502793644828659,1.1033444146923153,-1.7536237791751812,0.0,0.2,-0.2,0
amazon-all-beauty,valid,15,25,23,1284,684,0.04185684025287628,0.12199296802282333,-0.08013612776994705,-0.7580347447578388,0.5847986144295712,-1.34283335918741,0.0,0.05,-0.05,0
amazon-all-beauty,valid,15,25,24,477,684,0.06976140290498734,0.12799003720283508,-0.05822863429784775,-0.2904406814364712,0.685290923908175,-0.9757316053446463,0.0,0.2,-0.2,0
amazon-all-beauty,valid,15,25,25,1228,684,0.36290043592453003,0.09872740507125854,0.2641730308532715,4.621661804331562,0.19493982138526456,4.426721982946297,0.0,0.1,-0.1,0
amazon-all-beauty,valid,16,8,1,506,1629,0.2346329391002655,0.09267692267894745,0.14195601642131805,2.47229573900887,0.09355247186301355,2.3787432671458566,1.0,0.0,1.0,0
amazon-all-beauty,valid,16,8,2,65,1629,0.06156761199235916,0.1060914546251297,-0.04452384263277054,-0.4277432449852195,0.3183384890627892,-0.7460817340480087,0.0,0.0,0.0,0
amazon-all-beauty,valid,16,8,3,2611,1629,0.4463651776313782,0.07993485778570175,0.3664303198456764,6.020272426018586,-0.11996507982979382,6.14023750584838,1.0,0.0,1.0,0
amazon-all-beauty,valid,16,8,4,508,1629,0.4309732913970947,0.10275379568338394,0.3282194957137108,5.762352073845485,0.2624096602899173,5.4999424135555675,1.0,0.0,1.0,0
amazon-all-beauty,valid,16,8,5,1445,1629,0.46189290285110474,0.09928367286920547,0.36260922998189926,6.280469018961078,0.20426114719063984,6.076207871770438,1.0,0.05,0.95,0
amazon-all-beauty,valid,16,8,6,3616,1629,0.04289655387401581,0.135454922914505,-0.0925583690404892,-0.7406123639500742,0.8103792933503419,-1.550991657300416,0.0,0.1,-0.1,0
amazon-all-beauty,valid,16,8,7,400,1629,0.14286407828330994,0.11265893280506134,0.030205145478248596,0.934533794815597,0.42838908710347673,0.5061447077121202,0.0,0.1,-0.1,0
amazon-all-beauty,valid,16,8,8,228,1629,0.1438024342060089,0.1135430559515953,0.030259378254413605,0.9502577344525184,0.44320425334414937,0.507053481108369,0.0,0.1,-0.1,0
amazon-all-beauty,valid,17,10,1,2541,130,0.06843659281730652,0.06884501874446869,-0.0004084259271621704,-0.3126403962197074,-0.3057964423750085,-0.00684395384469888,0.0,0.05,-0.05,0
amazon-all-beauty,valid,17,10,2,406,130,0.03760296106338501,0.08535172045230865,-0.047748759388923645,-0.8293165877987277,-0.02919523490119321,-0.8001213528975345,0.0,0.15,-0.15,0
amazon-all-beauty,valid,17,10,3,1835,130,0.06409236043691635,0.10982610285282135,-0.045733742415905,-0.38543627896059746,0.380919628987237,-0.7663559079478345,0.0,0.15,-0.15,0
amazon-all-beauty,valid,17,10,4,1532,130,0.07648502290248871,0.09032202512025833,-0.013837002217769623,-0.17777363002785063,0.05409168074075207,-0.2318653107686027,0.0,0.1,-0.1,0
amazon-all-beauty,valid,17,10,5,732,130,0.03129204735159874,0.08986235409975052,-0.05857030674815178,-0.9350679598074709,0.04638901781247044,-0.9814569776199413,0.0,0.1,-0.1,0
amazon-all-beauty,valid,17,10,6,812,130,0.06005168706178665,0.08896081894636154,-0.02890913188457489,-0.45314545274649887,0.0312820802533429,-0.48442753299984176,0.0,0.05,-0.05,0
amazon-all-beauty,valid,17,10,7,1319,130,0.022625606507062912,0.10325910896062851,-0.0806335024535656,-1.0802906726502468,0.27087714610945046,-1.3511678187596972,0.0,0.2,-0.2,0
amazon-all-beauty,valid,17,10,8,2540,130,0.03705398365855217,0.11796673387289047,-0.0809127502143383,-0.8385157491902784,0.5173313973467787,-1.355847146537057,0.0,0.25,-0.25,0
amazon-all-beauty,valid,17,10,9,2539,130,0.19389167428016663,0.0713130384683609,0.12257863581180573,1.7895982963151855,-0.2644400740477403,2.054038370362926,1.0,0.05,0.95,0
amazon-all-beauty,valid,17,10,10,264,130,0.04227868467569351,0.07271721214056015,-0.030438527464866638,-0.7509659384764531,-0.24091047133802493,-0.5100554671384282,0.0,0.1,-0.1,0
amazon-all-beauty,valid,18,6,1,302,303,0.15421906113624573,0.10190059244632721,0.05231846868991852,1.1248081466247632,0.24811261598830667,0.8766955306364566,0.0,0.05,-0.05,0
amazon-all-beauty,valid,18,6,2,116,303,0.037877704948186874,0.09288180619478226,-0.05500410124659538,-0.8247127310363469,0.09698568516476434,-0.9216984162011113,0.0,0.0,0.0,0
amazon-all-beauty,valid,18,6,3,301,303,0.20447945594787598,0.11182759702205658,0.0926518589258194,1.9670167319052936,0.41445847361900995,1.5525582582862836,0.0,0.1,-0.1,0
amazon-all-beauty,valid,18,6,4,300,303,0.11836984008550644,0.14965280890464783,-0.03128296881914139,0.5240862092482269,1.0482918986640881,-0.5242056894158612,0.0,0.1,-0.1,0
amazon-all-beauty,valid,18,6,5,299,303,0.19794219732284546,0.08464004844427109,0.11330214887857437,1.8574725200296265,-0.04112065405716009,1.8985931740867865,0.0,0.0,0.0,0
amazon-all-beauty,valid,18,6,6,298,303,0.13232892751693726,0.0894644632935524,0.04286446422338486,0.7579972901598344,0.03972159997303269,0.7182756901868017,0.0,0.0,0.0,0
amazon-all-beauty,valid,19,2,1,2849,2850,0.09525543451309204,0.0786873921751976,0.01656804233789444,0.13676034581830337,-0.14086874067341495,0.27762908649171836,0.0,0.15,-0.15,0
amazon-all-beauty,valid,19,2,2,2848,2850,0.04348483681678772,0.08343546092510223,-0.039950624108314514,-0.7307545634526148,-0.06130581086239524,-0.6694487525902195,1.0,0.2,0.8,0
amazon-all-beauty,valid,20,2,1,2903,506,0.1333518624305725,0.06965421140193939,0.06369765102863312,0.7751385117852453,-0.29223687910810614,1.0673753908933514,0.0,0.0,0.0,0
