dataset,split,user,history_length,lag,item,target,negative_count,margin_with_item,margin_without_item,margin_influence,target_score_influence,rank_with_item,rank_without_item,rank_improvement
amazon-all-beauty,test,1,2,1,992,993,64,-0.12044012546539307,-0.0844573974609375,-0.035982728004455566,-0.037353515625,61,61,0
amazon-all-beauty,test,1,2,2,991,993,64,-0.12044012546539307,-0.11943376064300537,-0.0010063648223876953,0.011962890625,61,61,0
amazon-all-beauty,test,3,4,1,3235,2023,64,-0.062286376953125,-0.016910552978515625,-0.045375823974609375,-0.01806640625,53,47,-6
amazon-all-beauty,test,3,4,2,723,2023,64,-0.062286376953125,-0.064056396484375,0.00177001953125,0.01171875,53,56,3
amazon-all-beauty,test,3,4,3,2707,2023,64,-0.062286376953125,-0.05821990966796875,-0.00406646728515625,0.009521484375,53,51,-2
amazon-all-beauty,test,3,4,4,1328,2023,64,-0.062286376953125,-0.059665679931640625,-0.002620697021484375,0.010498046875,53,53,0
amazon-all-beauty,test,4,8,1,1380,49,64,0.0400543212890625,-0.053646087646484375,0.09370040893554688,0.1171875,13,56,43
amazon-all-beauty,test,4,8,2,2537,49,64,0.0400543212890625,0.043384552001953125,-0.003330230712890625,0.00146484375,13,12,-1
amazon-all-beauty,test,4,8,3,1257,49,64,0.0400543212890625,0.04044342041015625,-0.00038909912109375,0.0068359375,13,13,0
amazon-all-beauty,test,4,8,4,2536,49,64,0.0400543212890625,0.040058135986328125,-3.814697265625e-06,0.00732421875,13,13,0
amazon-all-beauty,test,4,8,5,679,49,64,0.0400543212890625,0.04073333740234375,-0.00067901611328125,0.005859375,13,13,0
amazon-all-beauty,test,4,8,6,371,49,64,0.0400543212890625,0.0409088134765625,-0.0008544921875,0.001953125,13,13,0
amazon-all-beauty,test,4,8,7,329,49,64,0.0400543212890625,0.0435333251953125,-0.00347900390625,0.00244140625,13,13,0
amazon-all-beauty,test,4,8,8,2535,49,64,0.0400543212890625,0.0417022705078125,-0.00164794921875,0.00390625,13,12,-1
amazon-all-beauty,test,5,9,1,1364,811,64,-0.018772125244140625,-0.0447845458984375,0.026012420654296875,0.028076171875,42,51,9
amazon-all-beauty,test,5,9,2,300,811,64,-0.018772125244140625,-0.017902374267578125,-0.0008697509765625,0.004638671875,42,40,-2
amazon-all-beauty,test,5,9,3,68,811,64,-0.018772125244140625,-0.018266677856445312,-0.0005054473876953125,0.00439453125,42,41,-1
amazon-all-beauty,test,5,9,4,302,811,64,-0.018772125244140625,-0.0159454345703125,-0.002826690673828125,0.0029296875,42,41,-1
amazon-all-beauty,test,5,9,5,67,811,64,-0.018772125244140625,-0.017099380493164062,-0.0016727447509765625,0.000732421875,42,40,-2
amazon-all-beauty,test,5,9,6,532,811,64,-0.018772125244140625,-0.01988983154296875,0.001117706298828125,0.006103515625,42,42,0
amazon-all-beauty,test,5,9,7,829,811,64,-0.018772125244140625,-0.01755523681640625,-0.001216888427734375,0.00439453125,42,41,-1
amazon-all-beauty,test,5,9,8,81,811,64,-0.018772125244140625,-0.016971588134765625,-0.001800537109375,0.00537109375,42,40,-2
amazon-all-beauty,test,5,9,9,563,811,64,-0.018772125244140625,-0.018293380737304688,-0.0004787445068359375,0.005126953125,42,41,-1
amazon-all-beauty,test,6,3,1,1880,1881,64,0.09027099609375,0.021419525146484375,0.06885147094726562,0.08447265625,6,24,18
amazon-all-beauty,test,6,3,2,1879,1881,64,0.09027099609375,0.09207916259765625,-0.00180816650390625,0.0107421875,6,6,0
amazon-all-beauty,test,6,3,3,1878,1881,64,0.09027099609375,0.08763885498046875,0.00263214111328125,0.01513671875,6,6,0
amazon-all-beauty,test,7,5,1,3498,3498,64,0.5751457214355469,0.5732860565185547,0.0018596649169921875,0.00048828125,1,1,0
amazon-all-beauty,test,7,5,2,3498,3498,64,0.5751457214355469,0.5732860565185547,0.0018596649169921875,0.00048828125,1,1,0
amazon-all-beauty,test,7,5,3,3497,3498,64,0.5751457214355469,0.5794277191162109,-0.0042819976806640625,-0.00146484375,1,1,0
amazon-all-beauty,test,7,5,4,3497,3498,64,0.5751457214355469,0.5794277191162109,-0.0042819976806640625,-0.00146484375,1,1,0
amazon-all-beauty,test,7,5,5,3497,3498,64,0.5751457214355469,0.5794277191162109,-0.0042819976806640625,-0.00146484375,1,1,0
amazon-all-beauty,test,8,16,1,198,3923,64,0.13318252563476562,-0.022274017333984375,0.15545654296875,0.1083984375,2,42,40
amazon-all-beauty,test,8,16,2,2303,3923,64,0.13318252563476562,0.13812637329101562,-0.00494384765625,0.00146484375,2,2,0
amazon-all-beauty,test,8,16,3,1675,3923,64,0.13318252563476562,0.13647079467773438,-0.00328826904296875,0.00048828125,2,2,0
amazon-all-beauty,test,8,16,4,3933,3923,64,0.13318252563476562,0.13050460815429688,0.00267791748046875,0.00390625,2,2,0
amazon-all-beauty,test,8,16,5,2706,3923,64,0.13318252563476562,0.13311004638671875,7.2479248046875e-05,0.0009765625,2,2,0
amazon-all-beauty,test,8,16,6,1946,3923,64,0.13318252563476562,0.13466644287109375,-0.001483917236328125,0.0009765625,2,2,0
amazon-all-beauty,test,8,16,7,3932,3923,64,0.13318252563476562,0.13532257080078125,-0.002140045166015625,-0.001953125,2,2,0
amazon-all-beauty,test,8,16,8,3089,3923,64,0.13318252563476562,0.13283920288085938,0.00034332275390625,0.00048828125,2,2,0
amazon-all-beauty,test,8,16,9,877,3923,64,0.13318252563476562,0.13212203979492188,0.00106048583984375,0.0029296875,2,2,0
amazon-all-beauty,test,8,16,10,2472,3923,64,0.13318252563476562,0.13567733764648438,-0.00249481201171875,0.00048828125,2,2,0
amazon-all-beauty,test,8,16,11,3573,3923,64,0.13318252563476562,0.13421630859375,-0.001033782958984375,0.001953125,2,2,0
amazon-all-beauty,test,8,16,12,766,3923,64,0.13318252563476562,0.13520050048828125,-0.002017974853515625,0.001953125,2,2,0
amazon-all-beauty,test,8,16,13,123,3923,64,0.13318252563476562,0.1332244873046875,-4.1961669921875e-05,0.001953125,2,2,0
amazon-all-beauty,test,8,16,14,2670,3923,64,0.13318252563476562,0.13280868530273438,0.00037384033203125,0.0029296875,2,2,0
amazon-all-beauty,test,8,16,15,598,3923,64,0.13318252563476562,0.13212966918945312,0.0010528564453125,0.0048828125,2,2,0
amazon-all-beauty,test,8,16,16,3931,3923,64,0.13318252563476562,0.1342315673828125,-0.001049041748046875,0.001953125,2,2,0
amazon-all-beauty,test,9,6,1,1979,2372,64,0.01788330078125,0.09197235107421875,-0.07408905029296875,-0.037109375,29,6,-23
amazon-all-beauty,test,9,6,2,238,2372,64,0.01788330078125,0.013904571533203125,0.003978729248046875,0.0107421875,29,30,1
amazon-all-beauty,test,9,6,3,240,2372,64,0.01788330078125,0.016361236572265625,0.001522064208984375,0.009765625,29,29,0
amazon-all-beauty,test,9,6,4,1526,2372,64,0.01788330078125,0.0187225341796875,-0.0008392333984375,0.0048828125,29,28,-1
amazon-all-beauty,test,9,6,5,138,2372,64,0.01788330078125,0.01462554931640625,0.00325775146484375,0.0107421875,29,29,0
amazon-all-beauty,test,9,6,6,400,2372,64,0.01788330078125,0.014919281005859375,0.002964019775390625,0.01171875,29,29,0
amazon-all-beauty,test,10,6,1,575,2429,64,-0.07844924926757812,-0.011661529541015625,-0.0667877197265625,-0.079833984375,60,41,-19
amazon-all-beauty,test,10,6,2,1243,2429,64,-0.07844924926757812,-0.07949066162109375,0.001041412353515625,0.01171875,60,60,0
amazon-all-beauty,test,10,6,3,2596,2429,64,-0.07844924926757812,-0.08082962036132812,0.00238037109375,0.008544921875,60,61,1
amazon-all-beauty,test,10,6,4,805,2429,64,-0.07844924926757812,-0.08263397216796875,0.004184722900390625,0.01220703125,60,60,0
amazon-all-beauty,test,10,6,5,129,2429,64,-0.07844924926757812,-0.0798797607421875,0.001430511474609375,0.009521484375,60,60,0
amazon-all-beauty,test,10,6,6,2762,2429,64,-0.07844924926757812,-0.0755767822265625,-0.002872467041015625,0.00390625,60,59,-1
amazon-all-beauty,test,11,6,1,567,2298,64,0.034084320068359375,-0.021026611328125,0.055110931396484375,0.083251953125,20,42,22
amazon-all-beauty,test,11,6,2,638,2298,64,0.034084320068359375,0.035549163818359375,-0.00146484375,0.0048828125,20,20,0
amazon-all-beauty,test,11,6,3,133,2298,64,0.034084320068359375,0.03194427490234375,0.002140045166015625,0.01123046875,20,20,0
amazon-all-beauty,test,11,6,4,559,2298,64,0.034084320068359375,0.033756256103515625,0.00032806396484375,0.0068359375,20,19,-1
amazon-all-beauty,test,11,6,5,23,2298,64,0.034084320068359375,0.032680511474609375,0.00140380859375,0.0087890625,20,20,0
amazon-all-beauty,test,11,6,6,53,2298,64,0.034084320068359375,0.042675018310546875,-0.0085906982421875,-0.00146484375,20,18,-2
amazon-all-beauty,test,13,12,1,548,549,64,0.07215499877929688,-0.0017070770263671875,0.07386207580566406,0.099853515625,3,36,33
amazon-all-beauty,test,13,12,2,547,549,64,0.07215499877929688,0.073028564453125,-0.000873565673828125,0.00048828125,3,4,1
amazon-all-beauty,test,13,12,3,118,549,64,0.07215499877929688,0.07027816772460938,0.0018768310546875,0.00634765625,3,3,0
amazon-all-beauty,test,13,12,4,169,549,64,0.07215499877929688,0.07400131225585938,-0.0018463134765625,0.00341796875,3,3,0
amazon-all-beauty,test,13,12,5,546,549,64,0.07215499877929688,0.07349777221679688,-0.0013427734375,0.001953125,3,3,0
amazon-all-beauty,test,13,12,6,545,549,64,0.07215499877929688,0.07526779174804688,-0.00311279296875,0.00048828125,3,3,0
amazon-all-beauty,test,13,12,7,544,549,64,0.07215499877929688,0.07173538208007812,0.00041961669921875,0.00439453125,3,3,0
amazon-all-beauty,test,13,12,8,543,549,64,0.07215499877929688,0.07221603393554688,-6.103515625e-05,0.00390625,3,3,0
amazon-all-beauty,test,13,12,9,66,549,64,0.07215499877929688,0.07314682006835938,-0.0009918212890625,0.0029296875,3,3,0
amazon-all-beauty,test,13,12,10,102,549,64,0.07215499877929688,0.07282638549804688,-0.00067138671875,0.0029296875,3,3,0
amazon-all-beauty,test,13,12,11,246,549,64,0.07215499877929688,0.07479476928710938,-0.0026397705078125,0.0009765625,3,3,0
amazon-all-beauty,test,13,12,12,542,549,64,0.07215499877929688,0.071746826171875,0.000408172607421875,0.00341796875,3,3,0
amazon-all-beauty,test,14,15,1,795,1993,64,0.045101165771484375,0.002712249755859375,0.042388916015625,0.06396484375,17,36,19
amazon-all-beauty,test,14,15,2,652,1993,64,0.045101165771484375,0.0487213134765625,-0.003620147705078125,0.00048828125,17,17,0
amazon-all-beauty,test,14,15,3,619,1993,64,0.045101165771484375,0.038814544677734375,0.00628662109375,0.00927734375,17,20,3
amazon-all-beauty,test,14,15,4,1259,1993,64,0.045101165771484375,0.046173095703125,-0.001071929931640625,0.00244140625,17,17,0
amazon-all-beauty,test,14,15,5,248,1993,64,0.045101165771484375,0.04505157470703125,4.9591064453125e-05,0.001953125,17,17,0
amazon-all-beauty,test,14,15,6,1093,1993,64,0.045101165771484375,0.04325103759765625,0.001850128173828125,0.00537109375,17,19,2
amazon-all-beauty,test,14,15,7,376,1993,64,0.045101165771484375,0.043186187744140625,0.00191497802734375,0.00390625,17,20,3
amazon-all-beauty,test,14,15,8,560,1993,64,0.045101165771484375,0.044185638427734375,0.00091552734375,0.00244140625,17,20,3
amazon-all-beauty,test,14,15,9,1992,1993,64,0.045101165771484375,0.04335784912109375,0.001743316650390625,0.00439453125,17,20,3
amazon-all-beauty,test,14,15,10,232,1993,64,0.045101165771484375,0.045482635498046875,-0.0003814697265625,0.0029296875,17,17,0
amazon-all-beauty,test,14,15,11,187,1993,64,0.045101165771484375,0.044307708740234375,0.00079345703125,0.00390625,17,18,1
amazon-all-beauty,test,14,15,12,83,1993,64,0.045101165771484375,0.04654693603515625,-0.001445770263671875,0.00146484375,17,18,1
amazon-all-beauty,test,14,15,13,1315,1993,64,0.045101165771484375,0.044368743896484375,0.000732421875,0.0029296875,17,19,2
amazon-all-beauty,test,14,15,14,84,1993,64,0.045101165771484375,0.04524993896484375,-0.000148773193359375,0.0029296875,17,17,0
amazon-all-beauty,test,14,15,15,1857,1993,64,0.045101165771484375,0.043487548828125,0.001613616943359375,0.00341796875,17,19,2
amazon-all-beauty,test,15,26,1,684,854,64,0.0250701904296875,0.10456466674804688,-0.07949447631835938,-0.06787109375,29,3,-26
amazon-all-beauty,test,15,26,2,1377,854,64,0.0250701904296875,0.019290924072265625,0.005779266357421875,0.0048828125,29,32,3
amazon-all-beauty,test,15,26,3,598,854,64,0.0250701904296875,0.028591156005859375,-0.003520965576171875,0.0,29,25,-4
amazon-all-beauty,test,15,26,4,570,854,64,0.0250701904296875,0.02445220947265625,0.00061798095703125,0.00341796875,29,29,0
amazon-all-beauty,test,15,26,5,1380,854,64,0.0250701904296875,0.02593231201171875,-0.00086212158203125,-0.00048828125,29,28,-1
amazon-all-beauty,test,15,26,6,1379,854,64,0.0250701904296875,0.023090362548828125,0.001979827880859375,0.0029296875,29,29,0
amazon-all-beauty,test,15,26,7,47,854,64,0.0250701904296875,0.02245330810546875,0.00261688232421875,0.00439453125,29,30,1
amazon-all-beauty,test,15,26,8,12,854,64,0.0250701904296875,0.0246734619140625,0.000396728515625,0.001953125,29,29,0
amazon-all-beauty,test,15,26,9,253,854,64,0.0250701904296875,0.022815704345703125,0.002254486083984375,0.0029296875,29,30,1
amazon-all-beauty,test,15,26,10,668,854,64,0.0250701904296875,0.025966644287109375,-0.000896453857421875,0.0009765625,29,27,-2
amazon-all-beauty,test,15,26,11,207,854,64,0.0250701904296875,0.025909423828125,-0.0008392333984375,-0.00048828125,29,29,0
amazon-all-beauty,test,15,26,12,1334,854,64,0.0250701904296875,0.02521514892578125,-0.00014495849609375,0.00146484375,29,29,0
amazon-all-beauty,test,15,26,13,1378,854,64,0.0250701904296875,0.02392578125,0.0011444091796875,0.0029296875,29,30,1
amazon-all-beauty,test,15,26,14,516,854,64,0.0250701904296875,0.0244293212890625,0.000640869140625,0.001953125,29,29,0
amazon-all-beauty,test,15,26,15,850,854,64,0.0250701904296875,0.025104522705078125,-3.4332275390625e-05,0.00048828125,29,29,0
amazon-all-beauty,test,15,26,16,513,854,64,0.0250701904296875,0.02490997314453125,0.00016021728515625,0.001953125,29,29,0
amazon-all-beauty,test,15,26,17,45,854,64,0.0250701904296875,0.02376556396484375,0.00130462646484375,0.00244140625,29,30,1
amazon-all-beauty,test,15,26,18,241,854,64,0.0250701904296875,0.02451324462890625,0.00055694580078125,0.00146484375,29,30,1
amazon-all-beauty,test,15,26,19,139,854,64,0.0250701904296875,0.025684356689453125,-0.000614166259765625,0.00048828125,29,28,-1
amazon-all-beauty,test,15,26,20,372,854,64,0.0250701904296875,0.024806976318359375,0.000263214111328125,0.0009765625,29,29,0
amazon-all-beauty,test,15,26,21,187,854,64,0.0250701904296875,0.02497100830078125,9.918212890625e-05,0.00146484375,29,29,0
amazon-all-beauty,test,15,26,22,149,854,64,0.0250701904296875,0.025653839111328125,-0.000583648681640625,0.00048828125,29,29,0
amazon-all-beauty,test,15,26,23,721,854,64,0.0250701904296875,0.025165557861328125,-9.5367431640625e-05,0.00146484375,29,29,0
amazon-all-beauty,test,15,26,24,1284,854,64,0.0250701904296875,0.024204254150390625,0.000865936279296875,0.00146484375,29,29,0
amazon-all-beauty,test,15,26,25,477,854,64,0.0250701904296875,0.024265289306640625,0.000804901123046875,0.00146484375,29,29,0
amazon-all-beauty,test,15,26,26,1228,854,64,0.0250701904296875,0.025165557861328125,-9.5367431640625e-05,0.00048828125,29,29,0
amazon-all-beauty,test,16,9,1,1629,838,64,0.0653228759765625,0.11669731140136719,-0.05137443542480469,-0.017578125,10,5,-5
amazon-all-beauty,test,16,9,2,506,838,64,0.0653228759765625,0.0608062744140625,0.0045166015625,0.0078125,10,13,3
amazon-all-beauty,test,16,9,3,65,838,64,0.0653228759765625,0.06862640380859375,-0.00330352783203125,-0.00146484375,10,10,0
amazon-all-beauty,test,16,9,4,2611,838,64,0.0653228759765625,0.0621337890625,0.0031890869140625,0.005859375,10,11,1
amazon-all-beauty,test,16,9,5,508,838,64,0.0653228759765625,0.06464004516601562,0.000682830810546875,0.0068359375,10,11,1
amazon-all-beauty,test,16,9,6,1445,838,64,0.0653228759765625,0.06686782836914062,-0.001544952392578125,0.00390625,10,10,0
amazon-all-beauty,test,16,9,7,3616,838,64,0.0653228759765625,0.061553955078125,0.0037689208984375,0.0087890625,10,11,1
amazon-all-beauty,test,16,9,8,400,838,64,0.0653228759765625,0.06464385986328125,0.00067901611328125,0.005859375,10,11,1
amazon-all-beauty,test,16,9,9,228,838,64,0.0653228759765625,0.06481552124023438,0.000507354736328125,0.00537109375,10,10,0
amazon-all-beauty,test,17,11,1,130,1243,64,-0.03632354736328125,0.01097869873046875,-0.04730224609375,-0.0146484375,51,30,-21
amazon-all-beauty,test,17,11,2,2541,1243,64,-0.03632354736328125,-0.036411285400390625,8.7738037109375e-05,0.0048828125,51,50,-1
amazon-all-beauty,test,17,11,3,406,1243,64,-0.03632354736328125,-0.03652191162109375,0.0001983642578125,0.00390625,51,49,-2
amazon-all-beauty,test,17,11,4,1835,1243,64,-0.03632354736328125,-0.035900115966796875,-0.000423431396484375,0.00439453125,51,51,0
amazon-all-beauty,test,17,11,5,1532,1243,64,-0.03632354736328125,-0.037372589111328125,0.001049041748046875,0.00390625,51,51,0
amazon-all-beauty,test,17,11,6,732,1243,64,-0.03632354736328125,-0.0366668701171875,0.00034332275390625,0.0048828125,51,50,-1
amazon-all-beauty,test,17,11,7,812,1243,64,-0.03632354736328125,-0.033458709716796875,-0.002864837646484375,0.00048828125,51,49,-2
amazon-all-beauty,test,17,11,8,1319,1243,64,-0.03632354736328125,-0.03820037841796875,0.0018768310546875,0.005859375,51,51,0
amazon-all-beauty,test,17,11,9,2540,1243,64,-0.03632354736328125,-0.038623809814453125,0.002300262451171875,0.006103515625,51,51,0
amazon-all-beauty,test,17,11,10,2539,1243,64,-0.03632354736328125,-0.039348602294921875,0.003025054931640625,0.00634765625,51,51,0
amazon-all-beauty,test,17,11,11,264,1243,64,-0.03632354736328125,-0.03662109375,0.00029754638671875,0.00341796875,51,51,0
amazon-all-beauty,test,18,7,1,303,304,64,-0.0154266357421875,-0.007297515869140625,-0.008129119873046875,-0.04345703125,42,38,-4
amazon-all-beauty,test,18,7,2,302,304,64,-0.0154266357421875,-0.01607513427734375,0.00064849853515625,0.01025390625,42,42,0
amazon-all-beauty,test,18,7,3,116,304,64,-0.0154266357421875,-0.01336669921875,-0.0020599365234375,0.0048828125,42,40,-2
amazon-all-beauty,test,18,7,4,301,304,64,-0.0154266357421875,-0.0202178955078125,0.004791259765625,0.011962890625,42,46,4
amazon-all-beauty,test,18,7,5,300,304,64,-0.0154266357421875,-0.0141754150390625,-0.001251220703125,0.005126953125,42,40,-2
amazon-all-beauty,test,18,7,6,299,304,64,-0.0154266357421875,-0.01568603515625,0.0002593994140625,0.00634765625,42,42,0
amazon-all-beauty,test,18,7,7,298,304,64,-0.0154266357421875,-0.01306915283203125,-0.00235748291015625,0.0048828125,42,41,-1
amazon-all-beauty,test,19,3,1,2850,2851,64,-0.027454376220703125,-0.019136428833007812,-0.008317947387695312,0.0302734375,46,42,-4
amazon-all-beauty,test,19,3,2,2849,2851,64,-0.027454376220703125,-0.026882171630859375,-0.00057220458984375,0.01318359375,46,46,0
amazon-all-beauty,test,19,3,3,2848,2851,64,-0.027454376220703125,-0.026468276977539062,-0.0009860992431640625,0.011962890625,46,45,-1
amazon-all-beauty,test,20,3,1,506,2904,64,-0.0556488037109375,0.0848236083984375,-0.140472412109375,-0.145751953125,52,9,-43
amazon-all-beauty,test,20,3,2,2903,2904,64,-0.0556488037109375,-0.06277084350585938,0.007122039794921875,0.0205078125,52,53,1
amazon-all-beauty,test,20,3,3,2215,2904,64,-0.0556488037109375,-0.059101104736328125,0.003452301025390625,0.0166015625,52,52,0
amazon-all-beauty,test,21,2,1,2308,2309,64,-0.04328155517578125,-0.0029735565185546875,-0.04030799865722656,0.021728515625,50,38,-12
amazon-all-beauty,test,21,2,2,2307,2309,64,-0.04328155517578125,-0.04413604736328125,0.0008544921875,0.013427734375,50,50,0
amazon-all-beauty,test,23,5,1,4083,4083,64,0.5587005615234375,0.55670166015625,0.0019989013671875,0.0009765625,1,1,0
amazon-all-beauty,test,23,5,2,4083,4083,64,0.5587005615234375,0.55670166015625,0.0019989013671875,0.0009765625,1,1,0
amazon-all-beauty,test,23,5,3,4082,4083,64,0.5587005615234375,0.5621452331542969,-0.003444671630859375,-0.00146484375,1,1,0
amazon-all-beauty,test,23,5,4,4082,4083,64,0.5587005615234375,0.5621452331542969,-0.003444671630859375,-0.00146484375,1,1,0
amazon-all-beauty,test,23,5,5,4082,4083,64,0.5587005615234375,0.5621452331542969,-0.003444671630859375,-0.00146484375,1,1,0
amazon-all-beauty,test,24,5,1,783,2218,64,0.059497833251953125,0.08490371704101562,-0.0254058837890625,-0.01416015625,8,8,0
amazon-all-beauty,test,24,5,2,2601,2218,64,0.059497833251953125,0.056003570556640625,0.0034942626953125,0.01171875,8,8,0
amazon-all-beauty,test,24,5,3,2639,2218,64,0.059497833251953125,0.059543609619140625,-4.57763671875e-05,0.0087890625,8,8,0
amazon-all-beauty,test,24,5,4,2638,2218,64,0.059497833251953125,0.058650970458984375,0.00084686279296875,0.00830078125,8,8,0
amazon-all-beauty,test,24,5,5,1273,2218,64,0.059497833251953125,0.060977935791015625,-0.0014801025390625,0.00537109375,8,8,0
amazon-all-beauty,test,25,4,1,1866,1233,64,0.059871673583984375,0.10919761657714844,-0.04932594299316406,0.0693359375,8,2,-6
amazon-all-beauty,test,25,4,2,1865,1233,64,0.059871673583984375,0.05438995361328125,0.005481719970703125,0.0107421875,8,11,3
amazon-all-beauty,test,25,4,3,1864,1233,64,0.059871673583984375,0.0637054443359375,-0.003833770751953125,0.0068359375,8,8,0
amazon-all-beauty,test,25,4,4,1863,1233,64,0.059871673583984375,0.0593109130859375,0.000560760498046875,0.009765625,8,9,1
amazon-all-beauty,test,26,3,1,1988,3947,64,-0.009586334228515625,-0.09308052062988281,0.08349418640136719,0.094970703125,37,57,20
amazon-all-beauty,test,26,3,2,3946,3947,64,-0.009586334228515625,-0.0033416748046875,-0.006244659423828125,0.00634765625,37,34,-3
amazon-all-beauty,test,26,3,3,3945,3947,64,-0.009586334228515625,-0.010713577270507812,0.0011272430419921875,0.01513671875,37,38,1
amazon-all-beauty,test,27,4,1,452,1977,64,-0.06851577758789062,-0.00664520263671875,-0.061870574951171875,-0.07568359375,55,37,-18
amazon-all-beauty,test,27,4,2,189,1977,64,-0.06851577758789062,-0.06999588012695312,0.0014801025390625,0.013916015625,55,58,3
amazon-all-beauty,test,27,4,3,2184,1977,64,-0.06851577758789062,-0.06920242309570312,0.0006866455078125,0.01025390625,55,55,0
amazon-all-beauty,test,27,4,4,923,1977,64,-0.06851577758789062,-0.06937026977539062,0.0008544921875,0.01123046875,55,56,1
amazon-all-beauty,test,28,7,1,1470,1480,64,-0.00951385498046875,0.017887115478515625,-0.027400970458984375,-0.0126953125,36,21,-15
amazon-all-beauty,test,28,7,2,903,1480,64,-0.00951385498046875,-0.01041412353515625,0.0009002685546875,0.00732421875,36,37,1
amazon-all-beauty,test,28,7,3,1124,1480,64,-0.00951385498046875,-0.007724761962890625,-0.001789093017578125,0.00244140625,36,36,0
amazon-all-beauty,test,28,7,4,1479,1480,64,-0.00951385498046875,-0.011272430419921875,0.001758575439453125,0.00634765625,36,38,2
amazon-all-beauty,test,28,7,5,899,1480,64,-0.00951385498046875,-0.011623382568359375,0.002109527587890625,0.010986328125,36,37,1
amazon-all-beauty,test,28,7,6,1478,1480,64,-0.00951385498046875,-0.00997161865234375,0.000457763671875,0.005859375,36,35,-1
amazon-all-beauty,test,28,7,7,1477,1480,64,-0.00951385498046875,-0.01009368896484375,0.000579833984375,0.00732421875,36,37,1
amazon-all-beauty,test,29,4,1,155,1360,64,0.042095184326171875,0.08921432495117188,-0.047119140625,-0.03369140625,15,6,-9
amazon-all-beauty,test,29,4,2,230,1360,64,0.042095184326171875,0.0388336181640625,0.003261566162109375,0.013427734375,15,16,1
amazon-all-beauty,test,29,4,3,398,1360,64,0.042095184326171875,0.04303741455078125,-0.000942230224609375,0.0078125,15,15,0
amazon-all-beauty,test,29,4,4,135,1360,64,0.042095184326171875,0.03525543212890625,0.006839752197265625,0.0126953125,15,18,3
amazon-all-beauty,test,30,2,1,3446,3447,64,0.030063629150390625,-0.047515869140625,0.07757949829101562,0.061767578125,20,56,36
amazon-all-beauty,test,30,2,2,3445,3447,64,0.030063629150390625,0.0342559814453125,-0.004192352294921875,0.01123046875,20,19,-1
amazon-all-beauty,test,31,5,1,2224,3503,64,0.06301498413085938,0.06327438354492188,-0.0002593994140625,-0.01513671875,9,14,5
amazon-all-beauty,test,31,5,2,3502,3503,64,0.06301498413085938,0.060791015625,0.002223968505859375,0.01025390625,9,9,0
amazon-all-beauty,test,31,5,3,2886,3503,64,0.06301498413085938,0.06652069091796875,-0.003505706787109375,-0.00048828125,9,9,0
amazon-all-beauty,test,31,5,4,3501,3503,64,0.06301498413085938,0.06482315063476562,-0.00180816650390625,0.00732421875,9,9,0
amazon-all-beauty,test,31,5,5,2103,3503,64,0.06301498413085938,0.063446044921875,-0.000431060791015625,0.00732421875,9,9,0
amazon-all-beauty,test,32,2,1,2742,2743,64,0.05207061767578125,-0.06372451782226562,0.11579513549804688,0.13916015625,13,54,41
amazon-all-beauty,test,32,2,2,2741,2743,64,0.05207061767578125,0.05768585205078125,-0.005615234375,0.0087890625,13,13,0
